player,avg,ngames,teamgames,team
Kevin Plawecki,5.50,  8, 16,BOS
Jeisson Rosario,8.00,  1, 16,BOS
Kole Cottam,9.00,  1, 16,BOS
Ceddanne Rafaela,2.00,  1, 16,BOS
Christian Vazquez,6.38,  8, 16,BOS
Jonathan Arauz,8.12,  8, 16,BOS
J.D. Martinez,4.00,  9, 16,BOS
Alex Verdugo,4.75,  8, 16,BOS
Enrique Hernandez,1.00,  8, 16,BOS
Travis Shaw,4.00,  6, 16,BOS
Roberto Ramos,6.33,  3, 16,BOS
Alex Binelas,9.00,  1, 16,BOS
Christin Stewart,6.00,  2, 16,BOS
Trevor Story,3.67,  3, 16,BOS
Jonathan India,1.00, 10, 15,CIN
Joey Votto,3.20, 10, 15,CIN
Kyle Farmer,5.00, 10, 15,CIN
Tyler Stephenson,3.67,  9, 15,CIN
Nick Senzel,6.00, 10, 15,CIN
Aristides Aquino,7.14,  7, 15,CIN
Andrew Knapp,8.00,  3, 15,CIN
TJ Friedl,6.50,  4, 15,CIN
Alejo Lopez,8.00,  2, 15,CIN
Tyler Naquin,2.89,  9, 15,CIN
Mike Moustakas,2.86,  7, 15,CIN
Shogo Akiyama,4.33,  6, 15,CIN
Jake Fraley,5.75,  8, 15,CIN
Max Schrock,6.50,  6, 15,CIN
Jake Bauers,6.50,  6, 15,CIN
Aramis Garcia,8.00,  4, 15,CIN
Matt McLain,9.00,  2, 15,CIN
Donovan Solano,4.50,  4, 15,CIN
Colin Moran,6.00,  6, 15,CIN
Miguel Hernandez,9.00,  2, 15,CIN
Albert Almora Jr.,7.00,  2, 15,CIN
Brandon Drury,6.00,  4, 15,CIN
Tommy Pham,3.00,  3, 15,CIN
Allen Cordoba,9.00,  1, 15,CIN
Garrett Hampson,2.90, 10, 17,COL
Tim Lopes,4.40,  5, 17,COL
Connor Joe,4.50, 10, 17,COL
Colton Welker,4.00,  1, 17,COL
Scott Schebler,6.00,  4, 17,COL
Carlos Perez,7.00,  4, 17,COL
Bret Boswell,5.67,  3, 17,COL
Ryan Vilade,8.25,  4, 17,COL
Alan Trejo,8.00,  8, 17,COL
Elehuris Montero,5.40,  5, 17,COL
Michael Toglia,5.67,  3, 17,COL
Taylor Snyder,6.00,  1, 17,COL
Kyle Holder,8.00,  2, 17,COL
Brian Serven,8.00,  3, 17,COL
Ezequiel Tovar,8.50,  4, 17,COL
Ryan McMahon,3.55, 11, 17,COL
Sam Hilliard,6.10, 10, 17,COL
Dom Nunez,7.29,  7, 17,COL
Charlie Blackmon,1.00,  9, 17,COL
Jose Iglesias,6.25,  8, 17,COL
C.J. Cron,4.00, 10, 17,COL
Kris Bryant,2.43,  7, 17,COL
Brendan Rodgers,3.14,  7, 17,COL
Elias Diaz,5.43,  7, 17,COL
Yonathan Daza,5.80,  5, 17,COL
Whit Merrifield,1.00,  9, 14,KC
Nicky Lopez,6.56,  9, 14,KC
Salvador Perez,3.00,  9, 14,KC
Andrew Benintendi,4.00,  8, 14,KC
Carlos Santana,4.78,  9, 14,KC
Hunter Dozier,5.30, 10, 14,KC
Adalberto Mondesi,6.67,  9, 14,KC
Bobby Witt Jr.,3.20, 10, 14,KC
Michael A. Taylor,6.89,  9, 14,KC
Kyle Isbel,2.50,  4, 14,KC
Edward Olivares,4.50,  6, 14,KC
Nick Pratto,4.33,  3, 14,KC
Ryan O'Hearn,3.50,  6, 14,KC
Emmanuel Rivera,5.50,  4, 14,KC
Clay Dungan,7.25,  4, 14,KC
JaCoby Jones,7.00,  3, 14,KC
Cam Gallagher,8.00,  5, 14,KC
Maikel Garcia,9.00,  3, 14,KC
Vinnie Pasquantino,6.33,  3, 14,KC
Brewer Hicklen,8.00,  1, 14,KC
Gabriel Cancel,9.00,  1, 14,KC
MJ Melendez,7.00,  1, 14,KC
Akil Baddoo,1.11,  9, 15,DET
Riley Greene,4.36, 11, 15,DET
Miguel Cabrera,4.44,  9, 15,DET
Jeimer Candelario,3.91, 11, 15,DET
Spencer Torkelson,6.73, 11, 15,DET
Tucker Barnhart,5.90, 10, 15,DET
Victor Reyes,5.00,  7, 15,DET
Harold Castro,7.29,  7, 15,DET
Willi Castro,6.83,  6, 15,DET
Robbie Grossman,2.10, 10, 15,DET
Javier Baez,3.10, 10, 15,DET
Jonathan Schoop,5.00, 10, 15,DET
Isaac Paredes,7.75,  4, 15,DET
Daz Cameron,7.67,  3, 15,DET
Dustin Garneau,8.00,  4, 15,DET
Derek Hill,5.00,  4, 15,DET
Zack Short,9.00,  1, 15,DET
Eric Haase,5.25,  4, 15,DET
Ryan Kreidler,9.00,  1, 15,DET
Kody Clemens,9.00,  1, 15,DET
Jack Lopez,9.00,  2, 15,DET
Byron Buxton,1.00, 10, 16,MIN
Luis Arraez,2.50, 10, 16,MIN
Jorge Polanco,2.30, 10, 16,MIN
Miguel Sano,4.00, 11, 16,MIN
Gary Sanchez,5.40, 10, 16,MIN
Max Kepler,5.40, 10, 16,MIN
Ryan Jeffers,5.50,  8, 16,MIN
Trevor Larnach,6.80,  5, 16,MIN
Nick Gordon,7.12,  8, 16,MIN
Royce Lewis,5.67,  3, 16,MIN
Gio Urshela,4.89,  9, 16,MIN
Alex Kirilloff,6.00, 10, 16,MIN
Kyle Garlick,5.29,  7, 16,MIN
Jake Cave,6.71,  7, 16,MIN
Gilberto Celestino,7.50,  2, 16,MIN
Tim Beckham,7.00,  1, 16,MIN
Daniel Robertson,8.50,  4, 16,MIN
David Banuelos,9.00,  1, 16,MIN
Brent Rooker,6.67,  3, 16,MIN
Austin Martin,4.00,  2, 16,MIN
Jose Miranda,4.00,  2, 16,MIN
Jose Godoy,6.00,  1, 16,MIN
Curtis Terry,8.50,  2, 16,MIN
Jermaine Palacios,9.00,  3, 16,MIN
Derek Fisher,8.00,  1, 16,MIN
Carlos Correa,2.75,  4, 16,MIN
Jose Rodriguez,5.00,  2, 16,CWS
Andrew Vaughn,5.83,  6, 16,CWS
Gavin Sheets,3.88,  8, 16,CWS
Jake Burger,5.33,  3, 16,CWS
Dwight Smith Jr.,4.33,  3, 16,CWS
Romy Gonzalez,5.00,  4, 16,CWS
Zach Remillard,7.00,  1, 16,CWS
Seby Zavala,8.67,  3, 16,CWS
Yoelqui Cespedes,7.60,  5, 16,CWS
Yermin Mercedes,1.00,  1, 16,CWS
Zack Collins,4.50,  2, 16,CWS
Micker Adolfo,6.80,  5, 16,CWS
Blake Rutherford,4.00,  1, 16,CWS
Danny Mendick,7.75,  4, 16,CWS
Luis Mieses,6.00,  1, 16,CWS
Yolbert Sanchez,7.00,  1, 16,CWS
Oscar Colas,8.00,  1, 16,CWS
Bryan Ramos,9.00,  1, 16,CWS
Tim Anderson,1.00, 10, 16,CWS
Luis Robert Jr.,2.00, 11, 16,CWS
Jose Abreu,3.00,  9, 16,CWS
Yoan Moncada,4.40, 10, 16,CWS
Eloy Jimenez,4.82, 11, 16,CWS
Yasmani Grandal,4.78,  9, 16,CWS
Leury Garcia,5.27, 11, 16,CWS
Josh Harrison,7.33,  9, 16,CWS
Luis Alexander Basabe,8.50,  2, 16,CWS
Adam Engel,7.40,  5, 16,CWS
Nick Ciuffo,9.00,  2, 16,CWS
Isiah Kiner-Falefa,5.11,  9, 16,NYY
Joey Gallo,3.40, 10, 16,NYY
Gleyber Torres,4.78,  9, 16,NYY
Austin Wells,4.00,  1, 16,NYY
Jose Peraza,5.60,  5, 16,NYY
Ender Inciarte,6.00,  7, 16,NYY
Phillip Evans,7.17,  6, 16,NYY
Rob Brantly,8.00,  2, 16,NYY
Estevan Florial,7.00,  3, 16,NYY
DJ LeMahieu,3.11,  9, 16,NYY
Josh Donaldson,2.25,  8, 16,NYY
Aaron Hicks,5.10, 10, 16,NYY
Miguel Andujar,3.60,  5, 16,NYY
Kyle Higashioka,8.11,  9, 16,NYY
Tim Locastro,6.75,  4, 16,NYY
Oswald Peraza,8.67,  3, 16,NYY
David Freitas,9.00,  4, 16,NYY
Anthony Rizzo,2.44,  9, 16,NYY
Aaron Judge,2.11,  9, 16,NYY
Giancarlo Stanton,4.00,  8, 16,NYY
Ryan LaMarre,7.50,  2, 16,NYY
Marwin Gonzalez,5.71,  7, 16,NYY
Ronald Guzman,6.67,  3, 16,NYY
Max McDowell,9.00,  2, 16,NYY
