player,avg,ngames,teamgames,team
Jose Siri,5.94, 17, 30,TB
Junior Caminero,5.00,  8, 30,TB
Richie Palacios,6.00, 18, 30,TB
Rene Pinto,8.25, 16, 30,TB
Jake Mangum,8.50,  8, 30,TB
Yandy Diaz,1.00, 15, 30,TB
Jonny DeLuca,5.86,  7, 30,TB
Josh Lowe,3.50,  2, 30,TB
Harold Ramirez,3.78, 18, 30,TB
Isaac Paredes,4.29, 17, 30,TB
Alex Jackson,6.92, 13, 30,TB
Yu Chang,7.50,  2, 30,TB
Osleivis Basabe,8.38,  8, 30,TB
Tristan Peters,9.00,  2, 30,TB
Niko Hulsizer,7.00,  1, 30,TB
Rob Brantly,8.00,  3, 30,TB
Ronny Simon,9.00,  3, 30,TB
Brandon Lowe,2.00, 14, 30,TB
Randy Arozarena,3.00, 15, 30,TB
Austin Shenton,4.12,  8, 30,TB
Francisco Mejia,8.00,  4, 30,TB
Xavier Isaac,4.50,  2, 30,TB
Bob Seymour,8.00,  1, 30,TB
Tanner Murray,9.00,  2, 30,TB
Mason Auer,8.00,  1, 30,TB
Dru Baker,9.00,  1, 30,TB
Ceddanne Rafaela,4.60, 20, 34,BOS
Wilyer Abreu,4.52, 21, 34,BOS
Bobby Dalbec,4.67, 15, 34,BOS
Pablo Reyes,4.76, 17, 34,BOS
Tyler Heineman,6.67,  3, 34,BOS
Romy Gonzalez,7.11,  9, 34,BOS
Jamie Westbrook,6.00,  8, 34,BOS
Mark Contreras,7.44,  9, 34,BOS
Nathan Hickey,9.00,  1, 34,BOS
Rob Refsnyder,4.29,  7, 34,BOS
Rafael Devers,2.06, 18, 34,BOS
Trevor Story,3.05, 19, 34,BOS
Masataka Yoshida,4.56, 18, 34,BOS
Tyler O'Neill,3.71, 14, 34,BOS
Enmanuel Valdez,7.06, 18, 34,BOS
Reese McGuire,6.40, 10, 34,BOS
Blaze Jordan,8.00,  1, 34,BOS
Roman Anthony,7.33,  3, 34,BOS
Roberto Perez,7.25,  4, 34,BOS
Corey Rosier,8.50,  2, 34,BOS
Connor Wong,8.00, 14, 34,BOS
Niko Kavadas,8.67,  3, 34,BOS
David Hamilton,4.46, 13, 34,BOS
Mark Kolozsvary,7.33,  3, 34,BOS
Jarren Duran,1.89, 18, 34,BOS
Joe Dunand,9.00,  1, 34,BOS
Nick Sogard,7.00,  2, 34,BOS
Triston Casas,3.88, 17, 34,BOS
Dalton Guthrie,9.00,  4, 34,BOS
C.J. Cron,4.17,  6, 34,BOS
Eddy Alvarez,6.80,  5, 34,BOS
Nick Yorke,6.00,  1, 34,BOS
Juan Chacon,9.00,  1, 34,BOS
Marcelo Mayer,7.00,  1, 34,BOS
TJ Friedl,1.00, 12, 28,CIN
Elly De La Cruz,1.94, 17, 28,CIN
Jeimer Candelario,3.87, 15, 28,CIN
Jake Fraley,3.47, 15, 28,CIN
Tyler Stephenson,5.20, 15, 28,CIN
Will Benson,4.94, 18, 28,CIN
Josh Harrison,6.62,  8, 28,CIN
Nick Martini,5.43, 14, 28,CIN
Austin Wynns,8.33,  3, 28,CIN
Spencer Steer,2.59, 17, 28,CIN
Christian Encarnacion-Str,4.62, 16, 28,CIN
Luke Maile,6.08, 12, 28,CIN
Stuart Fairchild,6.38, 13, 28,CIN
Bubba Thompson,7.40,  5, 28,CIN
Erik Gonzalez,8.33,  6, 28,CIN
Mark Mathias,7.00,  2, 28,CIN
Edwin Arroyo,8.50,  6, 28,CIN
Conner Capel,7.50,  2, 28,CIN
P.J. Higgins,7.50,  2, 28,CIN
Tyler Callihan,9.00,  1, 28,CIN
Mike Ford,6.80, 10, 28,CIN
Tony Kemp,8.14,  7, 28,CIN
Noelvi Marte,5.75,  4, 28,CIN
Blake Dunn,7.00,  1, 28,CIN
Sal Stewart,8.67,  3, 28,CIN
Cam Collier,9.00,  1, 28,CIN
Jonathan India,2.90, 10, 28,CIN
Matt McLain,2.40,  5, 28,CIN
Jacob Hurtubise,7.67,  3, 28,CIN
Yan Contreras,9.00,  1, 28,CIN
Michael Trautwein,8.00,  1, 28,CIN
Sean Bouchard,4.07, 14, 31,COL
Brenton Doyle,6.32, 19, 31,COL
Nolan Jones,2.95, 20, 31,COL
Elehuris Montero,4.50, 20, 31,COL
Michael Toglia,4.93, 14, 31,COL
Alan Trejo,6.46, 13, 31,COL
Adael Amador,5.00,  3, 31,COL
Julio Carreras,7.70, 10, 31,COL
Willie MacIver,9.00,  4, 31,COL
Charlie Blackmon,1.44, 18, 31,COL
Kris Bryant,2.00, 15, 31,COL
Ryan McMahon,3.89, 18, 31,COL
Brendan Rodgers,3.89, 18, 31,COL
Ezequiel Tovar,4.67, 18, 31,COL
Bradley Zimmer,6.08, 12, 31,COL
Jordan Beck,8.00,  2, 31,COL
Elias Diaz,5.25, 12, 31,COL
Hunter Goodman,6.17,  6, 31,COL
Sterlin Thompson,7.50,  2, 31,COL
Coco Montes,7.80,  5, 31,COL
Bladimir Restituyo,9.00,  1, 31,COL
Aaron Schunk,7.75,  4, 31,COL
Yanquiel Fernandez,8.00,  1, 31,COL
Braxton Fulford,9.00,  1, 31,COL
Jacob Stallings,7.85, 13, 31,COL
Warming Bernabel,9.00,  1, 31,COL
Drew Romo,8.00,  3, 31,COL
Greg Jones,9.00,  3, 31,COL
Garrett Hampson,6.00, 13, 29,KC
Vinnie Pasquantino,2.87, 15, 29,KC
Nelson Velazquez,4.77, 13, 29,KC
Michael Massey,3.73, 11, 29,KC
Nick Loftin,5.33, 15, 29,KC
Drew Waters,5.11,  9, 29,KC
Mike Brosseau,6.73, 11, 29,KC
Tyler Gentry,8.50,  4, 29,KC
Sandy Leon,7.50,  4, 29,KC
Maikel Garcia,1.92, 12, 29,KC
Bobby Witt Jr.,2.00, 16, 29,KC
Salvador Perez,3.15, 13, 29,KC
Adam Frazier,3.57, 14, 29,KC
MJ Melendez,3.07, 14, 29,KC
Kyle Isbel,6.64, 14, 29,KC
Dairon Blanco,7.12,  8, 29,KC
Nick Pratto,5.67, 12, 29,KC
Logan Porter,9.00,  1, 29,KC
Freddy Fermin,6.12,  8, 29,KC
Tyler Tolbert,6.80,  5, 29,KC
CJ Alexander,6.60,  5, 29,KC
Cam Devanney,8.60,  5, 29,KC
Austin Nola,5.50,  8, 29,KC
Carter Jensen,9.00,  1, 29,KC
Devin Mann,6.67,  3, 29,KC
Luca Tresh,9.00,  1, 29,KC
John Rave,7.00,  4, 29,KC
Nate Eaton,7.33,  3, 29,KC
Diego Hernandez,8.00,  1, 29,KC
Tyler Cropley,9.00,  1, 29,KC
Hunter Renfroe,4.17, 12, 29,KC
Gavin Cross,8.50,  2, 29,KC
Blake Mitchell,9.00,  1, 29,KC
Peyton Wilson,8.00,  1, 29,KC
Trevor Werner,9.00,  1, 29,KC
Akil Baddoo,6.50, 10, 33,DET
Justyn-Henry Malloy,4.85, 13, 33,DET
Colt Keith,5.48, 21, 33,DET
Javier Baez,5.58, 19, 33,DET
Matt Vierling,3.41, 17, 33,DET
Andy Ibanez,4.00, 12, 33,DET
Keston Hiura,7.33,  6, 33,DET
Jake Rogers,6.94, 17, 33,DET
Ryan Kreidler,8.08, 12, 33,DET
Parker Meadows,2.20, 20, 33,DET
Zach McKinstry,4.21, 14, 33,DET
Carson Kelly,6.80, 15, 33,DET
Ryan Vilade,7.00,  4, 33,DET
Andre Lipcius,7.50,  2, 33,DET
Justice Bigbie,7.75,  4, 33,DET
Eddys Leonard,8.60,  5, 33,DET
Riley Greene,2.42, 19, 33,DET
Spencer Torkelson,3.21, 19, 33,DET
Mark Canha,4.33, 18, 33,DET
Gio Urshela,4.65, 17, 33,DET
Bligh Madris,6.60,  5, 33,DET
Wenceel Perez,6.00,  3, 33,DET
Jace Jung,6.33,  3, 33,DET
Dillon Dingler,7.00,  2, 33,DET
TJ Hopkins,8.00,  1, 33,DET
Anthony Bemboom,9.00,  1, 33,DET
Kerry Carpenter,3.71, 14, 33,DET
Kyle Farmer,5.31, 16, 31,MIN
Carlos Santana,3.53, 17, 31,MIN
Royce Lewis,3.69, 16, 31,MIN
Max Kepler,4.75, 16, 31,MIN
Ryan Jeffers,5.73, 11, 31,MIN
Edouard Julien,1.59, 17, 31,MIN
Willi Castro,5.00, 15, 31,MIN
Alex Kirilloff,3.69, 16, 31,MIN
Austin Martin,7.30, 10, 31,MIN
Christian Vazquez,5.62, 13, 31,MIN
Matt Wallner,4.93, 15, 31,MIN
Brooks Lee,4.62, 13, 31,MIN
Trevor Larnach,6.00,  9, 31,MIN
Emmanuel Rodriguez,6.57,  7, 31,MIN
Yunior Severino,6.00,  2, 31,MIN
Michael Helman,8.11,  9, 31,MIN
Niko Goodrum,7.88,  8, 31,MIN
Jose Miranda,5.00,  9, 31,MIN
Jair Camargo,7.83,  6, 31,MIN
Anthony Prato,8.00,  3, 31,MIN
Byron Buxton,2.23, 13, 31,MIN
Carlos Correa,2.73, 15, 31,MIN
Patrick Winkel,8.50,  2, 31,MIN
Carson McCusker,8.50,  2, 31,MIN
Kala'i Rosario,9.00,  1, 31,MIN
Gabriel Gonzalez,9.00,  2, 31,MIN
Chris Williams,6.00,  1, 31,MIN
Alex Isola,9.00,  1, 31,MIN
Kevin Pillar,4.88, 16, 32,CWS
Paul DeJong,5.05, 21, 32,CWS
Andrew Vaughn,3.81, 21, 32,CWS
Bryan Ramos,4.00,  1, 32,CWS
Tim Elko,6.33,  3, 32,CWS
Dominic Fletcher,5.00, 16, 32,CWS
Rafael Ortega,4.89,  9, 32,CWS
Martin Maldonado,7.27, 15, 32,CWS
Nicky Lopez,5.80, 20, 32,CWS
Andrew Benintendi,1.00, 18, 32,CWS
Yoan Moncada,2.00, 19, 32,CWS
Luis Robert Jr.,3.00, 17, 32,CWS
Eloy Jimenez,3.83, 18, 32,CWS
Mike Moustakas,4.91, 11, 32,CWS
Gavin Sheets,4.87, 15, 32,CWS
Colson Montgomery,4.67,  3, 32,CWS
Max Stassi,7.70, 10, 32,CWS
Danny Mendick,9.00,  7, 32,CWS
Zach DeLoach,6.83,  6, 32,CWS
Lenyn Sosa,8.67,  3, 32,CWS
Chuckie Robinson,7.25,  4, 32,CWS
Braden Shewmake,8.12,  8, 32,CWS
Oscar Colas,4.50,  2, 32,CWS
Zach Remillard,7.22,  9, 32,CWS
Peyton Burdick,6.50,  2, 32,CWS
Brett Phillips,9.00,  4, 32,CWS
Korey Lee,6.40,  5, 32,CWS
Mark Payton,6.20,  5, 32,CWS
Anthony Volpe,3.26, 19, 32,NYY
Trent Grisham,4.12, 16, 32,NYY
Oswaldo Cabrera,6.00, 17, 32,NYY
Everson Pereira,4.90, 10, 32,NYY
Ben Rortvedt,7.11,  9, 32,NYY
Luis Torrens,5.57,  7, 32,NYY
Oscar Gonzalez,5.91, 11, 32,NYY
Jorbit Vivas,8.00,  6, 32,NYY
Jordan Groshans,9.00,  1, 32,NYY
Oswald Peraza,5.00,  3, 32,NYY
Austin Wells,4.50, 16, 32,NYY
Jose Rojas,5.75,  8, 32,NYY
Greg Allen,8.43,  7, 32,NYY
Jeter Downs,8.50,  4, 32,NYY
T.J. Rumfield,8.50,  2, 32,NYY
Brandon Lockridge,8.25,  4, 32,NYY
Alex Verdugo,4.19, 16, 32,NYY
Juan Soto,2.00, 16, 32,NYY
Aaron Judge,3.00, 10, 32,NYY
Anthony Rizzo,3.80, 15, 32,NYY
Gleyber Torres,2.88, 17, 32,NYY
Josh VanMeter,6.20,  5, 32,NYY
Kevin Smith,8.00, 10, 32,NYY
J.C. Escarra,7.50,  2, 32,NYY
Carlos Narvaez,8.33,  3, 32,NYY
DJ LeMahieu,1.00, 10, 32,NYY
Giancarlo Stanton,4.50, 14, 32,NYY
Spencer Jones,8.00,  2, 32,NYY
Jahmai Jones,6.86,  7, 32,NYY
Luis Gonzalez,5.80,  5, 32,NYY
Jose Trevino,6.00,  7, 32,NYY
Caleb Durbin,6.25,  4, 32,NYY
Ben Rice,7.00,  1, 32,NYY
Roderick Arias,8.50,  2, 32,NYY
George Lombard Jr.,8.00,  1, 32,NYY
Benjamin Cowles,9.00,  1, 32,NYY
