player,avg,ngames,teamgames,team
Henry Davis,8.00,  1, 31,PIT
Chavez Young,9.00,  4, 31,PIT
Cal Mitchell,5.29,  7, 31,PIT
Endy Rodriguez,6.00,  1, 31,PIT
Tyler Heineman,8.00,  5, 31,PIT
Matt Gorski,8.50,  2, 31,PIT
Malcom Nunez,9.00,  1, 31,PIT
Liover Peguero,7.00,  2, 31,PIT
Ji Man Choi,3.67, 12, 31,PIT
Jason Delay,8.25,  4, 31,PIT
Travis Swaggerty,7.67,  6, 31,PIT
Mark Mathias,5.82, 11, 31,PIT
Drew Maggi,8.00,  1, 31,PIT
Mason Martin,9.00,  1, 31,PIT
Marcus Semien,1.00, 20, 31,TEX
Corey Seager,2.00, 20, 31,TEX
Nathaniel Lowe,2.95, 21, 31,TEX
Adolis Garcia,3.95, 20, 31,TEX
Mitch Garver,5.44, 18, 31,TEX
Robbie Grossman,6.15, 20, 31,TEX
Josh Jung,5.50, 20, 31,TEX
Leody Taveras,8.40,  5, 31,TEX
Sandy Leon,8.25,  8, 31,TEX
Josh Smith,4.64, 14, 31,TEX
Brad Miller,3.77, 13, 31,TEX
Clint Frazier,6.85, 13, 31,TEX
Jonah Heim,4.75, 16, 31,TEX
Travis Jankowski,6.50, 12, 31,TEX
Bubba Thompson,6.44, 16, 31,TEX
Ezequiel Duran,6.50, 12, 31,TEX
Sam Huff,6.33,  3, 31,TEX
Jonathan Ornelas,8.67,  6, 31,TEX
Joe McCarthy,4.67,  6, 31,TEX
Elier Hernandez,7.00,  3, 31,TEX
Ryan Dorow,9.00,  1, 31,TEX
Yoshi Tsutsugo,7.75,  4, 31,TEX
Justin Foscue,8.33,  3, 31,TEX
Max Acosta,9.00,  1, 31,TEX
Josh Lowe,2.60, 15, 30,TB
Vidal Brujan,4.73, 11, 30,TB
Harold Ramirez,4.40, 10, 30,TB
Isaac Paredes,5.29,  7, 30,TB
Francisco Mejia,5.80, 10, 30,TB
Rene Pinto,5.90, 10, 30,TB
Daniel Robertson,8.08, 12, 30,TB
Kameron Misner,5.60,  5, 30,TB
Ruben Cardenas,6.75,  4, 30,TB
Jose Siri,5.67, 18, 30,TB
Curtis Mead,3.57,  7, 30,TB
Luke Raley,4.07, 14, 30,TB
Christian Bethancourt,4.38,  8, 30,TB
Jonathan Aranda,4.20,  5, 30,TB
Charlie Culberson,6.80, 10, 30,TB
Tristan Gray,5.78,  9, 30,TB
Greg Jones,8.00,  4, 30,TB
Grant Witherspoon,8.00,  4, 30,TB
Yandy Diaz,1.17, 12, 30,TB
Manuel Margot,3.53, 15, 30,TB
Wander Franco,2.12,  8, 30,TB
Randy Arozarena,3.43,  7, 30,TB
Brandon Lowe,3.06, 16, 30,TB
Ben Gamel,6.22,  9, 30,TB
Austin Shenton,7.67,  3, 30,TB
Nick Dini,7.40,  5, 30,TB
Osleivis Basabe,5.50,  2, 30,TB
Ronny Simon,7.67,  3, 30,TB
Kyle Manzardo,3.33,  3, 30,TB
Niko Hulsizer,4.67,  3, 30,TB
Gavin Collins,9.00,  1, 30,TB
Jordan Qsar,8.33,  3, 30,TB
Blake Hunt,9.00,  1, 30,TB
Tristan Peters,8.00,  1, 30,TB
Tanner Murray,9.00,  1, 30,TB
Logan Driscoll,5.00,  1, 30,TB
Mason Auer,8.50,  2, 30,TB
Taylor Walls,5.57,  7, 30,TB
Carson Williams,7.00,  1, 30,TB
Junior Caminero,8.00,  1, 30,TB
Shane Sasaki,9.00,  1, 30,TB
Cooper Kinney,9.00,  1, 30,TB
Greg Allen,5.50, 14, 32,BOS
Christian Arroyo,3.35, 20, 32,BOS
Raimel Tapia,4.07, 15, 32,BOS
Rob Refsnyder,5.31, 16, 32,BOS
Bobby Dalbec,5.25, 16, 32,BOS
Narciso Crook,6.00,  6, 32,BOS
Caleb Hamilton,5.50,  4, 32,BOS
Matthew Lugo,6.50,  2, 32,BOS
David Hamilton,7.56,  9, 32,BOS
Triston Casas,3.35, 20, 32,BOS
Rafael Devers,2.17, 12, 32,BOS
Justin Turner,3.00, 12, 32,BOS
Masataka Yoshida,3.50,  6, 32,BOS
Alex Verdugo,1.88,  8, 32,BOS
Enrique Hernandez,5.73, 11, 32,BOS
Adam Duvall,4.15, 20, 32,BOS
Connor Wong,7.67,  3, 32,BOS
Niko Goodrum,6.50, 12, 32,BOS
Reese McGuire,7.06, 16, 32,BOS
Jarren Duran,6.20,  5, 32,BOS
Jorge Alfaro,5.57,  7, 32,BOS
Nick Sogard,8.17,  6, 32,BOS
Wilyer Abreu,6.00,  2, 32,BOS
Enmanuel Valdez,4.57,  7, 32,BOS
Ryan Fitzgerald,7.33,  3, 32,BOS
Christian Koss,8.40,  5, 32,BOS
Daniel Palka,4.50,  8, 32,BOS
Ceddanne Rafaela,3.20,  5, 32,BOS
Tyler Dearden,9.00,  1, 32,BOS
Nick Decker,9.00,  1, 32,BOS
Stephen Scott,5.00,  1, 32,BOS
Miguel Bleis,5.00,  2, 32,BOS
Ronaldo Hernandez,7.00,  4, 32,BOS
Marcelo Mayer,2.00,  1, 32,BOS
Niko Kavadas,6.00,  2, 32,BOS
Alex Binelas,6.00,  1, 32,BOS
Eddinson Paulino,7.00,  1, 32,BOS
Miguel Ugueto,8.00,  1, 32,BOS
Gilberto Jimenez,9.00,  1, 32,BOS
Nick Yorke,9.00,  1, 32,BOS
Yu Chang,9.00,  1, 32,BOS
Jonathan India,1.05, 19, 30,CIN
Tyler Stephenson,2.95, 19, 30,CIN
Wil Myers,3.06, 17, 30,CIN
Chad Pinder,4.64, 14, 30,CIN
Will Benson,5.00, 16, 30,CIN
Luke Maile,6.54, 13, 30,CIN
Jose Barrero,6.73, 15, 30,CIN
Stuart Fairchild,8.11,  9, 30,CIN
Jason Vosler,6.00,  9, 30,CIN
Jake Fraley,3.18, 17, 30,CIN
Curt Casali,5.23, 13, 30,CIN
Spencer Steer,6.06, 18, 30,CIN
TJ Friedl,4.31, 16, 30,CIN
Matt Reynolds,6.50,  4, 30,CIN
Elly De La Cruz,6.17,  6, 30,CIN
Nick Solak,6.17,  6, 30,CIN
Richie Martin,8.33,  3, 30,CIN
Kevin Newman,3.93, 15, 30,CIN
Noelvi Marte,8.25,  4, 30,CIN
Christian Encarnacion-Str,8.20,  5, 30,CIN
Alex McGarry,8.33,  3, 30,CIN
Henry Ramos,7.00,  5, 30,CIN
Michael Siani,8.50,  2, 30,CIN
Alejo Lopez,7.50,  6, 30,CIN
Austin Romine,9.00,  2, 30,CIN
Matt McLain,8.00,  3, 30,CIN
Allan Cerda,9.00,  1, 30,CIN
Joey Votto,2.00,  8, 30,CIN
Nick Senzel,8.00,  1, 30,CIN
Daniel Vellojin,9.00,  1, 30,CIN
Harold Castro,4.05, 19, 32,COL
Kris Bryant,2.25, 16, 32,COL
Ryan McMahon,3.33, 21, 32,COL
C.J. Cron,4.00, 13, 32,COL
Elias Diaz,5.50, 14, 32,COL
Sean Bouchard,4.57,  7, 32,COL
Nolan Jones,6.25, 12, 32,COL
Alan Trejo,6.78,  9, 32,COL
Cole Tucker,6.89,  9, 32,COL
Charlie Blackmon,1.91, 11, 32,COL
Brendan Rodgers,2.00,  2, 32,COL
Elehuris Montero,4.95, 20, 32,COL
Michael Toglia,5.05, 19, 32,COL
Ezequiel Tovar,6.16, 19, 32,COL
Brian Serven,8.17, 18, 32,COL
Zac Veen,6.64, 11, 32,COL
Brenton Doyle,7.45, 11, 32,COL
Yonathan Daza,1.82, 22, 32,COL
Coco Montes,5.80,  5, 32,COL
Warming Bernabel,8.00,  1, 32,COL
Julio Carreras,8.75,  4, 32,COL
Mike Moustakas,4.50, 12, 32,COL
Jonathan Morales,6.50,  4, 32,COL
Aaron Schunk,6.00,  1, 32,COL
Hunter Stovall,7.00,  1, 32,COL
Yanquiel Fernandez,7.50,  2, 32,COL
Grant Lavigne,6.50,  2, 32,COL
Jameson Hannah,9.00,  2, 32,COL
Jimmy Herron,8.00,  1, 32,COL
Bobby Witt Jr.,1.18, 11, 33,KC
Michael Massey,4.19, 16, 33,KC
Salvador Perez,2.90, 10, 33,KC
Vinnie Pasquantino,3.38,  8, 33,KC
Franmil Reyes,4.00, 17, 33,KC
Johan Camargo,5.56,  9, 33,KC
Kyle Isbel,6.05, 19, 33,KC
Nate Eaton,5.79, 14, 33,KC
John Rave,7.62,  8, 33,KC
Matt Beaty,3.67, 12, 33,KC
Hunter Dozier,3.06, 16, 33,KC
MJ Melendez,1.91, 11, 33,KC
Matt Duffy,4.36, 14, 33,KC
Nicky Lopez,4.57,  7, 33,KC
Dairon Blanco,6.00, 11, 33,KC
Nick Pratto,4.07, 14, 33,KC
Tyler Gentry,6.42, 12, 33,KC
Tyler Tolbert,8.00,  5, 33,KC
Maikel Garcia,5.09, 11, 33,KC
Samad Taylor,6.86,  7, 33,KC
Luca Tresh,9.00,  2, 33,KC
Edward Olivares,4.92, 13, 33,KC
Nick Loftin,6.33,  6, 33,KC
Jose Briceno,7.60,  5, 33,KC
Clay Dungan,8.00,  5, 33,KC
Freddy Fermin,8.00,  9, 33,KC
Jackie Bradley Jr.,3.64, 11, 33,KC
Logan Porter,8.33,  3, 33,KC
Jakson Reetz,8.25,  4, 33,KC
Jean Ramirez,9.00,  1, 33,KC
CJ Alexander,8.00,  1, 33,KC
Cayden Wallace,9.00,  1, 33,KC
Robbie Glendinning,8.00,  1, 33,KC
Gavin Cross,5.00,  1, 33,KC
Tucker Bradley,7.00,  1, 33,KC
Carter Jensen,9.00,  1, 33,KC
Jonathan Schoop,5.20, 10, 32,DET
Andy Ibanez,5.20,  5, 32,DET
Javier Baez,3.08, 12, 32,DET
Miguel Cabrera,4.78,  9, 32,DET
Austin Meadows,4.11, 19, 32,DET
Eric Haase,5.35, 17, 32,DET
Akil Baddoo,4.06, 16, 32,DET
Tyler Nevin,6.20,  5, 32,DET
Parker Meadows,5.00, 10, 32,DET
Riley Greene,2.53, 19, 32,DET
Nick Maton,3.59, 17, 32,DET
Kerry Carpenter,3.29, 17, 32,DET
Spencer Torkelson,4.50, 20, 32,DET
Cesar Hernandez,5.29, 17, 32,DET
Matt Vierling,2.40, 10, 32,DET
Ryan Kreidler,5.72, 18, 32,DET
Jake Rogers,7.85, 13, 32,DET
Jonathan Davis,8.89,  9, 32,DET
Donny Sands,7.50,  4, 32,DET
Zack Short,6.43, 14, 32,DET
Andre Lipcius,6.30, 10, 32,DET
Brendon Davis,8.00,  2, 32,DET
Jermaine Palacios,8.20,  5, 32,DET
Andrew Knapp,8.00,  3, 32,DET
Justyn-Henry Malloy,7.00,  2, 32,DET
Colt Keith,6.75,  4, 32,DET
Mario Feliciano,8.00,  1, 32,DET
Nick Gordon,5.91, 11, 32,MIN
Austin Martin,5.00,  2, 32,MIN
Trevor Larnach,4.62, 13, 32,MIN
Matt Wallner,4.18, 11, 32,MIN
Grayson Greiner,6.33,  3, 32,MIN
Mark Contreras,7.08, 12, 32,MIN
Chance Sisco,6.67,  3, 32,MIN
Aaron Sabato,7.67,  3, 32,MIN
Andrew Bechtold,8.75,  8, 32,MIN
Joey Gallo,3.12, 16, 32,MIN
Ryan Jeffers,6.21, 14, 32,MIN
Kyle Farmer,4.62, 16, 32,MIN
Max Kepler,3.64, 14, 32,MIN
Michael A. Taylor,6.35, 17, 32,MIN
Edouard Julien,2.62,  8, 32,MIN
Willi Castro,4.93, 15, 32,MIN
Brooks Lee,4.71, 14, 32,MIN
Tyler White,7.00, 13, 32,MIN
Tony Wolters,5.88,  8, 32,MIN
Jose Miranda,2.64, 14, 32,MIN
Gilberto Celestino,5.00,  2, 32,MIN
Ryan LaMarre,7.50, 10, 32,MIN
Elliot Soto,9.00,  7, 32,MIN
Christian Vazquez,3.50, 10, 32,MIN
Carlos Correa,2.00, 11, 32,MIN
Donovan Solano,2.64, 14, 32,MIN
Tanner Schobel,8.00,  1, 32,MIN
Will Holland,9.00,  1, 32,MIN
Kyle Garlick,4.40, 10, 32,MIN
Jair Camargo,2.00,  1, 32,MIN
Byron Buxton,1.67,  3, 32,MIN
Emmanuel Rodriguez,8.00,  1, 32,MIN
Kala'i Rosario,9.00,  1, 32,MIN
Hernan Perez,9.00,  1, 32,MIN
Tim Anderson,1.00,  8, 29,CWS
Luis Robert Jr.,2.14,  7, 29,CWS
Yoan Moncada,3.83,  6, 29,CWS
Eloy Jimenez,3.93, 14, 29,CWS
Andrew Vaughn,3.15, 13, 29,CWS
Yasmani Grandal,4.84, 19, 29,CWS
Gavin Sheets,4.67, 18, 29,CWS
Victor Reyes,7.00,  6, 29,CWS
Leury Garcia,6.82, 11, 29,CWS
Jake Marisnick,6.29,  7, 29,CWS
Oscar Colas,4.61, 18, 29,CWS
Hanser Alberto,5.12, 16, 29,CWS
Jake Burger,4.79, 14, 29,CWS
Bryan Ramos,6.00,  3, 29,CWS
Seby Zavala,7.57, 14, 29,CWS
Erik Gonzalez,8.30, 10, 29,CWS
Billy Hamilton,8.80,  5, 29,CWS
Andrew Benintendi,2.89, 18, 29,CWS
Elvis Andrus,2.71, 17, 29,CWS
Romy Gonzalez,5.27, 11, 29,CWS
Zach Remillard,7.62,  8, 29,CWS
Adam Haseley,5.38,  8, 29,CWS
Lenyn Sosa,8.00,  1, 29,CWS
Sebastian  Rivero,8.00,  2, 29,CWS
Moises Castillo,8.00,  2, 29,CWS
Duke Ellis,8.00,  1, 29,CWS
Bryce Willits,9.00,  1, 29,CWS
Nate Mondou,9.00,  1, 29,CWS
DJ Gladney,8.00,  1, 29,CWS
Wes Kath,9.00,  1, 29,CWS
Isiah Kiner-Falefa,5.50, 16, 33,NYY
Gleyber Torres,2.64, 11, 33,NYY
Oswaldo Cabrera,3.94, 17, 33,NYY
Harrison Bader,4.50,  6, 33,NYY
Jake Bauers,7.67,  9, 33,NYY
Wilmer Difo,7.20,  5, 33,NYY
Jasson Dominguez,6.50,  2, 33,NYY
Estevan Florial,7.00, 12, 33,NYY
Anthony Seigler,9.00,  1, 33,NYY
Anthony Volpe,2.44, 18, 33,NYY
Josh Donaldson,4.38, 16, 33,NYY
Willie Calhoun,5.36, 14, 33,NYY
Andres Chaparro,6.50,  6, 33,NYY
Elijah Dunham,5.00,  1, 33,NYY
Michael Hermosillo,7.20,  5, 33,NYY
Everson Pereira,7.00,  2, 33,NYY
Carlos Narvaez,8.33,  9, 33,NYY
Jesus Bastidas,8.50,  2, 33,NYY
Aaron Judge,2.00, 16, 33,NYY
Aaron Hicks,5.39, 18, 33,NYY
Jose Trevino,7.00, 13, 33,NYY
Oswald Peraza,4.53, 15, 33,NYY
Rafael Ortega,6.47, 15, 33,NYY
Billy McKinney,7.50, 10, 33,NYY
Jamie Westbrook,8.50,  2, 33,NYY
Rodolfo Duran,8.40,  5, 33,NYY
DJ LeMahieu,1.00, 14, 33,NYY
Anthony Rizzo,3.00, 15, 33,NYY
Giancarlo Stanton,3.87, 15, 33,NYY
Kyle Higashioka,7.00,  5, 33,NYY
Tyler Hardman,9.00,  1, 33,NYY
Spencer Jones,8.00,  1, 33,NYY
