player,avg,ngames,teamgames,team
Miles Mastrobuoni,8.50,  4, 28,TB
Esteban Quiroz,9.00,  2, 28,TB
Brett Sullivan,8.33,  3, 28,TB
Rene Pinto,7.00,  1, 28,TB
Enrique Hernandez,1.00, 21, 28,BOS
Jarren Duran,3.44,  9, 28,BOS
Hunter Renfroe,4.65, 20, 28,BOS
Rafael Devers,4.40, 20, 28,BOS
Christian Vazquez,6.15, 13, 28,BOS
Bobby Dalbec,6.89, 18, 28,BOS
Christian Arroyo,4.80, 15, 28,BOS
Michael Chavis,7.06, 17, 28,BOS
Michael Gettys,8.57,  7, 28,BOS
Marwin Gonzalez,5.25, 20, 28,BOS
J.D. Martinez,3.11, 19, 28,BOS
Yairo Munoz,6.50,  4, 28,BOS
Cesar Puello,7.60,  5, 28,BOS
Jeisson Rosario,8.00,  1, 28,BOS
Jett Bandy,9.00,  3, 28,BOS
Connor Wong,8.00,  1, 28,BOS
Jonathan Arauz,7.86,  7, 28,BOS
Nick Yorke,8.00,  1, 28,BOS
Alex Verdugo,2.00, 16, 28,BOS
Kevin Plawecki,8.00,  9, 28,BOS
Marcus Wilson,9.00,  2, 28,BOS
Xander Bogaerts,3.69, 13, 28,BOS
Triston Casas,8.00,  1, 28,BOS
Franchy Cordero,4.83,  6, 28,BOS
Chris Herrmann,7.50,  2, 28,BOS
Jeter Downs,7.00,  1, 28,BOS
Chad De La Guerra,8.00,  1, 28,BOS
Kyle Farmer,4.94, 16, 28,CIN
Joey Votto,2.57,  7, 28,CIN
Nick Castellanos,2.18, 17, 28,CIN
Eugenio Suarez,3.94, 17, 28,CIN
Mike Moustakas,3.59, 17, 28,CIN
Tucker Barnhart,5.35, 17, 28,CIN
Max Schrock,7.29,  7, 28,CIN
Mark Payton,7.75,  4, 28,CIN
Scott Heineman,7.14,  7, 28,CIN
Jose Barrero,4.50,  2, 28,CIN
Nick Senzel,3.27, 15, 28,CIN
Alex Blandino,6.60, 10, 28,CIN
Aristides Aquino,6.00, 12, 28,CIN
Dee Strange-Gordon,3.58, 12, 28,CIN
Tyler Naquin,6.54, 13, 28,CIN
Tyler Stephenson,5.92, 13, 28,CIN
Cheslor Cuthbert,8.83,  6, 28,CIN
Kyle Holder,7.17,  6, 28,CIN
Dwight Smith Jr.,8.00,  1, 28,CIN
TJ Friedl,9.00,  1, 28,CIN
Jonathan India,6.62, 16, 28,CIN
Jesse Winker,1.71, 17, 28,CIN
Alfredo Rodriguez,8.00,  1, 28,CIN
Shogo Akiyama,1.00,  4, 28,CIN
Alejo Lopez,4.00,  1, 28,CIN
Nicky Delmonico,7.75,  4, 28,CIN
Jeff Hoffman,9.00,  2, 28,CIN
Jose De Leon,9.00,  2, 28,CIN
Tyler Mahle,9.00,  1, 28,CIN
Wade Miley,9.00,  1, 28,CIN
Luis Castillo,9.00,  1, 28,CIN
Deivy Grullon,9.00,  1, 28,CIN
Raimel Tapia,1.00, 19, 29,COL
Chris Owings,4.65, 17, 29,COL
Ryan McMahon,3.09, 22, 29,COL
C.J. Cron,4.53, 19, 29,COL
Sam Hilliard,5.05, 19, 29,COL
Joshua Fuentes,5.00, 19, 29,COL
Garrett Hampson,4.80, 20, 29,COL
Brendan Rodgers,6.80, 10, 29,COL
Dom Nunez,8.27, 15, 29,COL
Greg Bird,5.21, 14, 29,COL
Elias Diaz,5.53, 15, 29,COL
Connor Joe,7.17,  6, 29,COL
Yonathan Daza,7.78,  9, 29,COL
Eric Stamets,8.67,  3, 29,COL
Charlie Blackmon,3.81, 16, 29,COL
Colton Welker,6.14,  7, 29,COL
Ryan Vilade,7.50,  2, 29,COL
Alan Trejo,8.50,  6, 29,COL
Trevor Story,2.88, 16, 29,COL
Austin Gomber,9.00,  2, 29,COL
Antonio Senzatela,9.00,  2, 29,COL
German Marquez,9.00,  1, 29,COL
Kyle Freeland,9.00,  1, 29,COL
Jon Gray,9.00,  1, 29,COL
Whit Merrifield,1.00, 16, 28,KC
Andrew Benintendi,2.00, 17, 28,KC
Carlos Santana,3.45, 20, 28,KC
Salvador Perez,4.00, 17, 28,KC
Jorge Soler,4.86, 21, 28,KC
Ryan O'Hearn,5.00, 11, 28,KC
Hanser Alberto,6.91, 11, 28,KC
Nicky Lopez,8.25, 12, 28,KC
Edward Olivares,8.00,  3, 28,KC
Bobby Witt Jr.,1.75,  8, 28,KC
Michael A. Taylor,5.82, 17, 28,KC
Emmanuel Rivera,6.43,  7, 28,KC
Kyle Isbel,5.80, 10, 28,KC
Cam Gallagher,8.18, 11, 28,KC
Nick Heath,8.00,  2, 28,KC
Hunter Dozier,5.22, 18, 28,KC
Seuly Matias,6.00,  2, 28,KC
Bubba Starling,7.00,  6, 28,KC
Lucius Fox,8.50,  2, 28,KC
Sebastian  Rivero,8.50,  2, 28,KC
Adalberto Mondesi,2.64, 14, 28,KC
Ryan McBroom,5.90, 10, 28,KC
Erick Mejia,8.50,  4, 28,KC
Jarrod Dyson,7.43,  7, 28,KC
Kelvin Gutierrez,6.00,  1, 28,KC
Jeison Guzman,8.00,  1, 28,KC
Gabriel Cancel,9.00,  1, 28,KC
Nick Loftin,8.00,  1, 28,KC
Willi Castro,3.30, 20, 29,DET
Jeimer Candelario,2.16, 19, 29,DET
Christin Stewart,5.80,  5, 29,DET
Wilson Ramos,5.78, 18, 29,DET
Harold Castro,6.69, 13, 29,DET
JaCoby Jones,5.95, 19, 29,DET
Akil Baddoo,5.46, 13, 29,DET
Daniel Pinero,8.00,  2, 29,DET
Dustin Garneau,8.33,  3, 29,DET
Robbie Grossman,2.05, 19, 29,DET
Greg Garcia,7.67,  9, 29,DET
Niko Goodrum,5.06, 18, 29,DET
Riley Greene,5.00,  5, 29,DET
Jake Rogers,7.75,  4, 29,DET
Derek Hill,9.00,  7, 29,DET
Zack Short,8.00,  3, 29,DET
Grayson Greiner,8.33,  6, 29,DET
Miguel Cabrera,3.81, 16, 29,DET
Isaac Paredes,5.67, 12, 29,DET
Spencer Torkelson,5.80,  5, 29,DET
Nomar Mazara,4.62, 13, 29,DET
Victor Reyes,4.00, 10, 29,DET
Renato Nunez,5.14,  7, 29,DET
Daz Cameron,5.00,  3, 29,DET
Jonathan Schoop,4.33, 12, 29,DET
Max Kepler,1.93, 15, 28,MIN
Mitch Garver,3.92, 12, 28,MIN
Jorge Polanco,3.56, 16, 28,MIN
Miguel Sano,4.71, 17, 28,MIN
Byron Buxton,4.87, 15, 28,MIN
Alex Kirilloff,5.92, 12, 28,MIN
Willians Astudillo,6.64, 14, 28,MIN
JT Riddle,8.18, 11, 28,MIN
Caleb Hamilton,9.00,  1, 28,MIN
Luis Arraez,1.71, 17, 28,MIN
Ryan Jeffers,5.27, 11, 28,MIN
Jake Cave,5.07, 14, 28,MIN
Brent Rooker,6.85, 13, 28,MIN
Trevor Larnach,6.00,  2, 28,MIN
Kyle Garlick,5.00, 14, 28,MIN
Travis Blankenhorn,6.50,  2, 28,MIN
Andrew Romine,7.80,  5, 28,MIN
Tzu-Wei Lin,8.17,  6, 28,MIN
Keon Broxton,8.00,  5, 28,MIN
Jose Miranda,9.00,  1, 28,MIN
Nelson Cruz,3.07, 15, 28,MIN
Aaron Sabato,9.00,  1, 28,MIN
Tomas Telis,9.00,  2, 28,MIN
Josh Donaldson,2.00, 13, 28,MIN
Rob Refsnyder,8.33,  3, 28,MIN
Gilberto Celestino,9.00,  2, 28,MIN
Andrelton Simmons,6.55, 11, 28,MIN
Nick Gordon,9.00,  1, 28,MIN
David Banuelos,9.00,  1, 28,MIN
Tim Anderson,1.00, 20, 29,CWS
Yoan Moncada,3.75, 20, 29,CWS
Adam Engel,6.67,  9, 29,CWS
Andrew Vaughn,4.89, 18, 29,CWS
Zack Collins,6.00, 13, 29,CWS
Jake Burger,7.25,  4, 29,CWS
Luis Gonzalez,6.33,  6, 29,CWS
Danny Mendick,8.64, 11, 29,CWS
Blake Rutherford,9.00,  2, 29,CWS
Luis Robert Jr.,3.50, 18, 29,CWS
Adam Eaton,3.56, 18, 29,CWS
Eloy Jimenez,4.62, 16, 29,CWS
Gavin Sheets,5.00,  3, 29,CWS
Yermin Mercedes,6.38, 13, 29,CWS
Leury Garcia,4.53, 15, 29,CWS
Micker Adolfo,7.00,  5, 29,CWS
Matt Reynolds,8.50,  4, 29,CWS
Jose Abreu,3.00, 19, 29,CWS
Nick Williams,6.00,  9, 29,CWS
Jonathan Lucroy,8.17,  6, 29,CWS
Seby Zavala,9.00,  1, 29,CWS
Marco Hernandez,9.00,  4, 29,CWS
Nick Madrigal,6.80, 10, 29,CWS
Yasmani Grandal,4.10, 10, 29,CWS
Zach Remillard,9.00,  1, 29,CWS
DJ LeMahieu,1.00, 18, 28,NYY
Aaron Judge,2.00, 16, 28,NYY
Gleyber Torres,4.33, 18, 28,NYY
Luke Voit,3.69, 13, 28,NYY
Gary Sanchez,6.44, 18, 28,NYY
Clint Frazier,5.47, 17, 28,NYY
Miguel Andujar,7.50,  6, 28,NYY
Robinson Chirinos,8.00,  1, 28,NYY
Mike Tauchman,5.58, 12, 28,NYY
Tyler Wade,6.36, 11, 28,NYY
Aaron Hicks,2.88, 17, 28,NYY
Jay Bruce,4.80, 15, 28,NYY
Derek Dietrich,6.18, 11, 28,NYY
Mike Ford,5.83,  6, 28,NYY
Kyle Higashioka,6.64, 11, 28,NYY
Ryan LaMarre,7.50,  2, 28,NYY
Thairo Estrada,8.43,  7, 28,NYY
Giancarlo Stanton,4.00, 13, 28,NYY
Brett Gardner,5.85, 13, 28,NYY
Gio Urshela,5.36, 14, 28,NYY
Socrates Brito,8.50,  2, 28,NYY
Andrew Velazquez,8.67,  3, 28,NYY
Greg Allen,9.00,  3, 28,NYY
Rob Brantly,9.00,  1, 28,NYY
Chris Gittens,7.50,  2, 28,NYY
Estevan Florial,8.00,  1, 28,NYY
Austin Wells,9.00,  1, 28,NYY
