date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,team
2023-03-23, Luis Garcia Jr., Joey Meneses, Dominic Smith, Jeimer Candelario, Corey Dickerson, Alex Call, CJ Abrams, Riley Adams, Victor Robles,WSH
2023-03-24, Luis Garcia Jr., Joey Meneses, Dominic Smith, Jeimer Candelario, Corey Dickerson, Keibert Ruiz, Alex Call, Ildemaro Vargas, Lane Thomas,WSH
2023-03-25, Lane Thomas, Dominic Smith, Joey Meneses, Jeimer Candelario, Corey Dickerson, Luis Garcia Jr., Keibert Ruiz, CJ Abrams, Victor Robles,WSH
2023-03-26, Lane Thomas, Joey Meneses, Jeimer Candelario, Dominic Smith, Alex Call, Keibert Ruiz, Ildemaro Vargas, CJ Abrams, Victor Robles,WSH
2023-03-28, Lane Thomas, Joey Meneses, Jeimer Candelario, Dominic Smith, Keibert Ruiz, Alex Call, Luis Garcia Jr., Victor Robles, CJ Abrams,WSH
2023-02-25, Cedric Mullins, Adam Frazier, Adley Rutschman, Anthony Santander, Ryan O'Hearn, Nomar Mazara, Joey Ortiz, Coby Mayo, Anthony Bemboom,BAL
2023-02-26, Ryan McKenna, Terrin Vavra, James McCann, Kyle Stowers, Jordan Westburg, Franchy Cordero, Lewin Diaz, Colton Cowser, Connor Norby,BAL
2023-02-27, Cedric Mullins, Adley Rutschman, Anthony Santander, Ryan Mountcastle, Ramon Urias, Austin Hays, Adam Frazier, Jorge Mateo, Mark Kolozsvary,BAL
2023-02-28, Terrin Vavra, Adley Rutschman, Gunnar Henderson, Kyle Stowers, Ryan McKenna, Nomar Mazara, Jordan Westburg, Franchy Cordero, Joey Ortiz,BAL
2023-03-01, Cedric Mullins, Anthony Santander, Ryan Mountcastle, Ramon Urias, Austin Hays, Adam Frazier, James McCann, Jorge Mateo, Lewin Diaz,BAL
2023-03-02, Ryan McKenna, Adley Rutschman, Gunnar Henderson, Jordan Westburg, Terrin Vavra, Kyle Stowers, Ryan O'Hearn, Franchy Cordero, Connor Norby,BAL
2023-03-03, Cedric Mullins, Ryan Mountcastle, Ramon Urias, Austin Hays, Adam Frazier, James McCann, Nomar Mazara, Jorge Mateo, Cedric Mullins,BAL
2023-03-04, Gunnar Henderson, Adley Rutschman, Kyle Stowers, Jordan Westburg, Ryan O'Hearn, Franchy Cordero, Ryan McKenna, Colton Cowser, Joey Ortiz,BAL
2023-03-05, Cedric Mullins, Ryan Mountcastle, Gunnar Henderson, Ramon Urias, Nomar Mazara, James McCann, Jorge Mateo, Jordan Westburg, Cedric Mullins,BAL
2023-03-06, Jorge Mateo, Adley Rutschman, Anthony Santander, Ryan Mountcastle, Ramon Urias, Adam Frazier, Austin Hays, Kyle Stowers, Ryan McKenna,BAL
2023-03-07, Gunnar Henderson, Ryan McKenna, Kyle Stowers, Jordan Westburg, Lewin Diaz, Colton Cowser, Daz Cameron, Connor Norby, Anthony Bemboom,BAL
2023-03-08, Adam Frazier, Adley Rutschman, Ryan Mountcastle, Ramon Urias, Austin Hays, James McCann, Nomar Mazara, Jorge Mateo, Colton Cowser,BAL
2023-03-09, Gunnar Henderson, Adley Rutschman, Kyle Stowers, Ryan O'Hearn, Jordan Westburg, Franchy Cordero, Ryan McKenna, Lewin Diaz, Josh Lester,BAL
2023-03-10, Adam Frazier, Terrin Vavra, Ryan Mountcastle, Kyle Stowers, Austin Hays, Nomar Mazara, James McCann, Jorge Mateo, Ryan McKenna,BAL
2023-03-11, Terrin Vavra, Gunnar Henderson, Ryan O'Hearn, Franchy Cordero, Jordan Westburg, Josh Lester, Daz Cameron, Colton Cowser, Anthony Bemboom,BAL
2023-03-12, Adam Frazier, Adley Rutschman, Ryan Mountcastle, Kyle Stowers, Ramon Urias, Austin Hays, Nomar Mazara, Jorge Mateo, Ryan McKenna,BAL
2023-03-13a, Terrin Vavra, Ramon Urias, Kyle Stowers, Josh Lester, Jorge Mateo, Lewin Diaz, Ryan McKenna, Heston Kjerstad, Maverick Handley,BAL
2023-03-13b, Austin Hays, Adley Rutschman, Ryan Mountcastle, Gunnar Henderson, James McCann, Adam Frazier, Franchy Cordero, Nomar Mazara, Jordan Westburg,BAL
2023-03-14, Terrin Vavra, Adley Rutschman, James McCann, Josh Lester, Daz Cameron, Heston Kjerstad, Jordan Westburg, Coby Mayo, Colton Cowser,BAL
2023-03-16, Adam Frazier, Ryan Mountcastle, Kyle Stowers, Austin Hays, Ramon Urias, Franchy Cordero, James McCann, Nomar Mazara, Jorge Mateo,BAL
2023-03-17, Terrin Vavra, Adley Rutschman, Gunnar Henderson, Josh Lester, Ryan McKenna, Heston Kjerstad, Jordan Westburg, Daz Cameron, Colton Cowser,BAL
2023-03-18, Adam Frazier, Ramon Urias, Ryan Mountcastle, Kyle Stowers, Austin Hays, Ryan O'Hearn, James McCann, Nomar Mazara, Jorge Mateo,BAL
2023-03-19a, Terrin Vavra, Franchy Cordero, Kyle Stowers, Ryan O'Hearn, Josh Lester, Jordan Westburg, Colton Cowser, Daz Cameron, Anthony Bemboom,BAL
2023-03-19b, Adam Frazier, Adley Rutschman, Ryan Mountcastle, Gunnar Henderson, Ramon Urias, Jorge Mateo, Nomar Mazara, Ryan McKenna, Heston Kjerstad,BAL
2023-03-20, Terrin Vavra, Gunnar Henderson, James McCann, Josh Lester, Ryan McKenna, Daz Cameron, Jordan Westburg, Heston Kjerstad, Colton Cowser,BAL
2023-03-21, Austin Hays, Adley Rutschman, Anthony Santander, Ryan Mountcastle, Ramon Urias, Adam Frazier, Ryan O'Hearn, Jorge Mateo, Kyle Stowers,BAL
2023-03-22, Terrin Vavra, Kyle Stowers, Franchy Cordero, Ryan O'Hearn, Nomar Mazara, Ryan McKenna, Josh Lester, Jordan Westburg, Anthony Bemboom,BAL
2023-03-23, Cedric Mullins, Adley Rutschman, Ryan Mountcastle, Anthony Santander, Austin Hays, Gunnar Henderson, Jorge Mateo, Adam Frazier, Daz Cameron,BAL
2023-03-24, Cedric Mullins, Adley Rutschman, Ryan Mountcastle, Anthony Santander, Gunnar Henderson, Austin Hays, Terrin Vavra, Adam Frazier, Jorge Mateo,BAL
2023-03-25, Terrin Vavra, Ramon Urias, Kyle Stowers, Franchy Cordero, Ryan O'Hearn, Ryan McKenna, Nomar Mazara, Jordan Westburg, Anthony Bemboom,BAL
2023-03-26, Cedric Mullins, Ryan Mountcastle, Anthony Santander, Gunnar Henderson, Austin Hays, Adam Frazier, Jorge Mateo, Josh Lester, Maverick Handley,BAL
2023-03-27, Cedric Mullins, Adley Rutschman, Ryan Mountcastle, Anthony Santander, Gunnar Henderson, Ramon Urias, Terrin Vavra, Adam Frazier, Jorge Mateo,BAL
2023-02-24, Xander Bogaerts, Manny Machado, Juan Soto, Nelson Cruz, Ha-Seong Kim, Brandon Dixon, Luis Campusano, Alfonso Rivas III, Jose Azocar,SD
2023-02-25, Trent Grisham, Brandon Dixon, Jake Cronenworth, Matt Carpenter, David Dahl, Pedro Severino, Alfonso Rivas III, Jantzen Witte, Jackson Merrill,SD
2023-02-26, Xander Bogaerts, Manny Machado, Juan Soto, Nelson Cruz, Jake Cronenworth, Ha-Seong Kim, Austin Nola, Trent Grisham, Jose Azocar,SD
2023-02-27, Xander Bogaerts, David Dahl, Manny Machado, Nelson Cruz, Matt Carpenter, Ha-Seong Kim, Taylor Kohlwey, Luis Campusano, Brandon Dixon,SD
2023-02-28, Trent Grisham, Fernando Tatis Jr., Jake Cronenworth, Matt Carpenter, David Dahl, Jose Azocar, Jackson Merrill, Brett Sullivan, Tim Lopes,SD
2023-03-01, Xander Bogaerts, Juan Soto, Manny Machado, Nelson Cruz, Jake Cronenworth, Austin Nola, Trent Grisham, Brandon Dixon, Alfonso Rivas III,SD
2023-03-02, Fernando Tatis Jr., Juan Soto, Manny Machado, Nelson Cruz, Matt Carpenter, Luis Campusano, Rougned Odor, David Dahl, Jackson Merrill,SD
2023-03-03, Trent Grisham, Jake Cronenworth, Manny Machado, Nelson Cruz, Matt Carpenter, Austin Nola, Taylor Kohlwey, Jose Azocar, Jackson Merrill,SD
2023-03-04, Tim Lopes, Fernando Tatis Jr., Rougned Odor, Luis Campusano, David Dahl, Brandon Dixon, Alfonso Rivas III, Rangel Ravelo, Taylor Kohlwey,SD
2023-03-05, Trent Grisham, Manny Machado, Jake Cronenworth, Nelson Cruz, Austin Nola, Brandon Dixon, Rangel Ravelo, Jackson Merrill, Jose Azocar,SD
2023-03-06, Trent Grisham, Fernando Tatis Jr., Matt Carpenter, Luis Campusano, David Dahl, Austin Nola, Rougned Odor, Jackson Merrill, Jantzen Witte,SD
2023-03-07, Jose Azocar, Jake Cronenworth, Brandon Dixon, Matt Carpenter, Tim Lopes, Rougned Odor, Pedro Severino, Taylor Kohlwey, Luis Liberato,SD
2023-03-08, Trent Grisham, Fernando Tatis Jr., Jake Cronenworth, David Dahl, Brandon Dixon, Alfonso Rivas III, Preston Tucker, Pedro Severino, Jackson Merrill,SD
2023-03-09, Fernando Tatis Jr., Rougned Odor, Austin Nola, Matt Carpenter, David Dahl, Jose Azocar, Tim Lopes, Taylor Kohlwey, Jantzen Witte,SD
2023-03-10, Trent Grisham, Brandon Dixon, Jake Cronenworth, Rougned Odor, Tim Lopes, Jose Azocar, Jackson Merrill, Pedro Severino, Luis Liberato,SD
2023-03-11, Trent Grisham, Fernando Tatis Jr., Jake Cronenworth, Matt Carpenter, Brandon Dixon, David Dahl, Austin Nola, Adam Engel, Tim Lopes,SD
2023-03-12, Luis Liberato, Jose Azocar, Rougned Odor, Rangel Ravelo, David Dahl, Alfonso Rivas III, Pedro Severino, Jackson Merrill, Matthew Batten,SD
2023-03-13, Trent Grisham, Austin Nola, Fernando Tatis Jr., Jake Cronenworth, Adam Engel, Matt Carpenter, Brandon Dixon, Tim Lopes, Jose Azocar,SD
2023-03-16, Trent Grisham, Fernando Tatis Jr., Jake Cronenworth, Xander Bogaerts, Ha-Seong Kim, Austin Nola, David Dahl, Matthew Batten, Rangel Ravelo,SD
2023-03-17, Adam Engel, Rougned Odor, Fernando Tatis Jr., Matt Carpenter, Austin Nola, David Dahl, Alfonso Rivas III, Tim Lopes, Jackson Merrill,SD
2023-03-18, Fernando Tatis Jr., Juan Soto, Manny Machado, Xander Bogaerts, Jake Cronenworth, Nelson Cruz, Trent Grisham, Ha-Seong Kim, Luis Campusano,SD
2023-03-19, Adam Engel, Austin Nola, Matt Carpenter, Nelson Cruz, Brandon Dixon, Rougned Odor, Jose Azocar, Tim Lopes, Matthew Batten,SD
2023-03-21, Fernando Tatis Jr., Jake Cronenworth, Manny Machado, Xander Bogaerts, Matt Carpenter, Ha-Seong Kim, Trent Grisham, Luis Campusano, David Dahl,SD
2023-03-22, Adam Engel, Tim Lopes, Rougned Odor, Nelson Cruz, David Dahl, Jose Azocar, Brett Sullivan, Matthew Batten, Taylor Kohlwey,SD
2023-03-23a, Fernando Tatis Jr., Matt Carpenter, Manny Machado, Xander Bogaerts, Nelson Cruz, Ha-Seong Kim, David Dahl, Luis Campusano, Adam Engel,SD
2023-03-23b, Trent Grisham, Tim Lopes, Jake Cronenworth, Rougned Odor, Brandon Dixon, Taylor Kohlwey, Rangel Ravelo, Pedro Severino, Jose Azocar,SD
2023-03-24, Ha-Seong Kim, Jake Cronenworth, Fernando Tatis Jr., Matt Carpenter, Luis Campusano, Rougned Odor, Tim Lopes, Jose Azocar, Matthew Batten,SD
2023-03-25, Trent Grisham, Rougned Odor, Manny Machado, Nelson Cruz, David Dahl, Brandon Dixon, Brett Sullivan, Tim Lopes, Taylor Kohlwey,SD
2023-03-26, Fernando Tatis Jr., Jake Cronenworth, Manny Machado, Xander Bogaerts, Matt Carpenter, Nelson Cruz, Luis Campusano, Trent Grisham, Jose Azocar,SD
2023-03-27, Trent Grisham, Fernando Tatis Jr., Xander Bogaerts, Jake Cronenworth, Nelson Cruz, Austin Nola, Matt Carpenter, Ha-Seong Kim, Rougned Odor,SD
2023-02-25a, Brandon Marsh, Alec Bohm, Darick Hall, Edmundo Sosa, Garrett Stubbs, Josh Harrison, Jake Cave, Weston Wilson, Vimael Machin,PHI
2023-02-25b, Dalton Guthrie, Nick Castellanos, Rafael Marchan, Scott Kingery, Kody Clemens, John Hicks, Simon Muzziotti, Jhailyn Ortiz, Will Toffey,PHI
2023-02-26, Trea Turner, Kyle Schwarber, J.T. Realmuto, Nick Castellanos, Bryson Stott, Johan Rojas, Jim Haley, Vimael Machin, Carlos De La Cruz,PHI
2023-02-27, Brandon Marsh, Alec Bohm, Darick Hall, Edmundo Sosa, Garrett Stubbs, Josh Harrison, Scott Kingery, Jake Cave, Dalton Guthrie,PHI
2023-02-28, Trea Turner, Kyle Schwarber, J.T. Realmuto, Nick Castellanos, Alec Bohm, Bryson Stott, Kody Clemens, Johan Rojas, Vito Friscia,PHI
2023-03-01, Brandon Marsh, Edmundo Sosa, Darick Hall, Garrett Stubbs, Scott Kingery, Jake Cave, Dalton Guthrie, Will Toffey, Simon Muzziotti,PHI
2023-03-02, Kyle Schwarber, Alec Bohm, Bryson Stott, Darick Hall, Jake Cave, Kody Clemens, Rafael Marchan, Johan Rojas, Nick Podkul,PHI
2023-03-03, Trea Turner, Rhys Hoskins, J.T. Realmuto, Nick Castellanos, Brandon Marsh, Edmundo Sosa, Josh Harrison, John Hicks, Dalton Guthrie,PHI
2023-03-04, Kyle Schwarber, Alec Bohm, Bryson Stott, Edmundo Sosa, Darick Hall, Garrett Stubbs, Scott Kingery, Jake Cave, Jhailyn Ortiz,PHI
2023-03-05, Trea Turner, Kyle Schwarber, Rhys Hoskins, Nick Castellanos, Brandon Marsh, Josh Harrison, Kody Clemens, John Hicks, Dalton Guthrie,PHI
2023-03-06, Bryson Stott, Alec Bohm, Darick Hall, Edmundo Sosa, Weston Wilson, Scott Kingery, Jake Cave, Aramis Garcia, Simon Muzziotti,PHI
2023-03-07, Bryson Stott, Rhys Hoskins, Nick Castellanos, Alec Bohm, Brandon Marsh, Josh Harrison, Kody Clemens, Dalton Guthrie, Rafael Marchan,PHI
2023-03-09, Bryson Stott, Rhys Hoskins, Nick Castellanos, Alec Bohm, Darick Hall, Edmundo Sosa, Brandon Marsh, Jake Cave, Aramis Garcia,PHI
2023-03-10, Brandon Marsh, Rhys Hoskins, Alec Bohm, Nick Castellanos, Darick Hall, Scott Kingery, Josh Harrison, John Hicks, Dalton Guthrie,PHI
2023-03-11, Bryson Stott, Edmundo Sosa, Darick Hall, Scott Kingery, Kody Clemens, Jake Cave, Jim Haley, Will Toffey, Max McDowell,PHI
2023-03-12, Brandon Marsh, Rhys Hoskins, Alec Bohm, Nick Castellanos, Josh Harrison, Josh Harrison, Jake Cave, Weston Wilson, Dalton Guthrie,PHI
2023-03-14, Bryson Stott, Rhys Hoskins, Alec Bohm, Nick Castellanos, Darick Hall, Edmundo Sosa, Kody Clemens, Josh Harrison, John Hicks,PHI
2023-03-15, Brandon Marsh, Rhys Hoskins, Alec Bohm, Nick Castellanos, Jake Cave, Scott Kingery, Josh Harrison, Weston Wilson, Aramis Garcia,PHI
2023-03-16, Bryson Stott, Edmundo Sosa, Darick Hall, Dalton Guthrie, Kody Clemens, Weston Wilson, John Hicks, Jim Haley, Carlos De La Cruz,PHI
2023-03-17a, Brandon Marsh, Alec Bohm, Jake Cave, Scott Kingery, Josh Harrison, Kody Clemens, Will Toffey, Max McDowell, Carlos De La Cruz,PHI
2023-03-17b, Bryson Stott, Rhys Hoskins, Nick Castellanos, Darick Hall, Edmundo Sosa, Weston Wilson, Dalton Guthrie, Jim Haley, Aramis Garcia,PHI
2023-03-18, Brandon Marsh, Alec Bohm, Darick Hall, Scott Kingery, Jake Cave, Josh Harrison, Kody Clemens, John Hicks, Will Toffey,PHI
2023-03-19, Bryson Stott, Rhys Hoskins, Nick Castellanos, Edmundo Sosa, Dalton Guthrie, Jim Haley, Weston Wilson, Max McDowell, Cody Roberts,PHI
2023-03-20, Bryson Stott, Rhys Hoskins, Alec Bohm, Nick Castellanos, Brandon Marsh, Edmundo Sosa, Josh Harrison, Jake Cave, John Hicks,PHI
2023-03-21, Bryson Stott, Alec Bohm, Brandon Marsh, Darick Hall, Scott Kingery, Kody Clemens, Josh Harrison, Jake Cave, Cody Roberts,PHI
2023-03-22, Edmundo Sosa, Nick Castellanos, Darick Hall, Scott Kingery, Scott Kingery, Kody Clemens, Dalton Guthrie, Vimael Machin, John Hicks,PHI
2023-03-23, Trea Turner, Kyle Schwarber, J.T. Realmuto, Rhys Hoskins, Nick Castellanos, Bryson Stott, Alec Bohm, Jake Cave, Brandon Marsh,PHI
2023-03-24, Brandon Marsh, Edmundo Sosa, Darick Hall, Jake Cave, Josh Harrison, Kody Clemens, Scott Kingery, John Hicks, Aramis Garcia,PHI
2023-03-25, Trea Turner, Kyle Schwarber, J.T. Realmuto, Darick Hall, Nick Castellanos, Bryson Stott, Alec Bohm, Brandon Marsh, Dalton Guthrie,PHI
2023-03-26, Garrett Stubbs, Edmundo Sosa, Kody Clemens, Scott Kingery, Jake Cave, Josh Harrison, Weston Wilson, Jim Haley, Aramis Garcia,PHI
2023-03-27, Trea Turner, Kyle Schwarber, J.T. Realmuto, Darick Hall, Nick Castellanos, Bryson Stott, Alec Bohm, Brandon Marsh, Dalton Guthrie,PHI
2023-03-28, Trea Turner, Kyle Schwarber, J.T. Realmuto, Nick Castellanos, Bryson Stott, Alec Bohm, Jake Cave, Edmundo Sosa, Brandon Marsh,PHI
2023-02-25, Oneil Cruz, Rodolfo Castro, Carlos Santana, Andrew McCutchen, Austin Hedges, Miguel Andujar, Jack Suwinski, Connor Joe, Ji Hwan Bae,PIT
2023-02-27, Oneil Cruz, Bryan Reynolds, Carlos Santana, Andrew McCutchen, Jack Suwinski, Ke'Bryan Hayes, Rodolfo Castro, Austin Hedges, Ryan Vilade,PIT
2023-02-28, Tucupita Marcano, Canaan Smith-Njigba, Connor Joe, Miguel Andujar, Jared Triolo, Kevin Plawecki, Chris Owings, Henry Davis, Chavez Young,PIT
2023-03-01, Oneil Cruz, Ji Hwan Bae, Rodolfo Castro, Jack Suwinski, Cal Mitchell, Endy Rodriguez, Tyler Heineman, Matt Gorski, Malcom Nunez,PIT
2023-03-02a, Chris Owings, Connor Joe, Canaan Smith-Njigba, Miguel Andujar, Austin Hedges, Jared Triolo, Liover Peguero, Ryan Vilade, Chavez Young,PIT
2023-03-02b, Oneil Cruz, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Ji Man Choi, Ke'Bryan Hayes, Tucupita Marcano, Jason Delay, Travis Swaggerty,PIT
2023-03-03, Ji Hwan Bae, Bryan Reynolds, Jack Suwinski, Carlos Santana, Rodolfo Castro, Cal Mitchell, Kevin Plawecki, Chris Owings, Matt Gorski,PIT
2023-03-04, Canaan Smith-Njigba, Ke'Bryan Hayes, Ji Man Choi, Connor Joe, Miguel Andujar, Tucupita Marcano, Liover Peguero, Tyler Heineman, Chavez Young,PIT
2023-03-05, Ji Hwan Bae, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Cal Mitchell, Rodolfo Castro, Austin Hedges, Chris Owings,PIT
2023-03-06, Oneil Cruz, Tucupita Marcano, Ke'Bryan Hayes, Ji Man Choi, Connor Joe, Travis Swaggerty, Miguel Andujar, Chris Owings, Kevin Plawecki,PIT
2023-03-07, Rodolfo Castro, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Jared Triolo, Canaan Smith-Njigba, Austin Hedges, Ji Hwan Bae,PIT
2023-03-08, Oneil Cruz, Rodolfo Castro, Ji Man Choi, Cal Mitchell, Connor Joe, Chris Owings, Ryan Vilade, Austin Hedges, Miguel Andujar,PIT
2023-03-09, Ji Hwan Bae, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Canaan Smith-Njigba, Jared Triolo, Tucupita Marcano, Kevin Plawecki,PIT
2023-03-10, Oneil Cruz, Rodolfo Castro, Ji Man Choi, Connor Joe, Cal Mitchell, Miguel Andujar, Travis Swaggerty, Chris Owings, Tyler Heineman,PIT
2023-03-11, Ke'Bryan Hayes, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Canaan Smith-Njigba, Chris Owings, Austin Hedges, Tucupita Marcano,PIT
2023-03-12, Oneil Cruz, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Ji Man Choi, Rodolfo Castro, Jack Suwinski, Austin Hedges, Jared Triolo,PIT
2023-03-14a, Oneil Cruz, Bryan Reynolds, Ji Man Choi, Carlos Santana, Ke'Bryan Hayes, Jack Suwinski, Tucupita Marcano, Austin Hedges, Travis Swaggerty,PIT
2023-03-14b, Ji Hwan Bae, Mark Mathias, Canaan Smith-Njigba, Connor Joe, Miguel Andujar, Cal Mitchell, Rodolfo Castro, Chris Owings, Kevin Plawecki,PIT
2023-03-15, Ji Hwan Bae, Bryan Reynolds, Jack Suwinski, Ji Man Choi, Canaan Smith-Njigba, Rodolfo Castro, Connor Joe, Jason Delay, Chris Owings,PIT
2023-03-16, Oneil Cruz, Tucupita Marcano, Ke'Bryan Hayes, Carlos Santana, Cal Mitchell, Mark Mathias, Miguel Andujar, Travis Swaggerty, Austin Hedges,PIT
2023-03-17, Ji Hwan Bae, Bryan Reynolds, Jack Suwinski, Ji Man Choi, Connor Joe, Canaan Smith-Njigba, Rodolfo Castro, Tyler Heineman, Chris Owings,PIT
2023-03-18, Oneil Cruz, Bryan Reynolds, Ke'Bryan Hayes, Canaan Smith-Njigba, Miguel Andujar, Rodolfo Castro, Mark Mathias, Austin Hedges, Chavez Young,PIT
2023-03-19, Oneil Cruz, Bryan Reynolds, Ji Man Choi, Carlos Santana, Ke'Bryan Hayes, Jack Suwinski, Connor Joe, Austin Hedges, Ji Hwan Bae,PIT
2023-03-20, Ji Hwan Bae, Rodolfo Castro, Jack Suwinski, Miguel Andujar, Canaan Smith-Njigba, Mark Mathias, Travis Swaggerty, Chris Owings, Kevin Plawecki,PIT
2023-03-21, Ke'Bryan Hayes, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Connor Joe, Mark Mathias, Oneil Cruz, Austin Hedges, Tucupita Marcano,PIT
2023-03-23, Oneil Cruz, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Ke'Bryan Hayes, Canaan Smith-Njigba, Austin Hedges, Ji Hwan Bae,PIT
2023-03-24, Ke'Bryan Hayes, Bryan Reynolds, Connor Joe, Carlos Santana, Ji Man Choi, Rodolfo Castro, Miguel Andujar, Tyler Heineman, Mark Mathias,PIT
2023-03-25, Oneil Cruz, Bryan Reynolds, Ke'Bryan Hayes, Carlos Santana, Jack Suwinski, Canaan Smith-Njigba, Rodolfo Castro, Ji Hwan Bae, Jason Delay,PIT
2023-03-26, Rodolfo Castro, Ji Man Choi, Connor Joe, Miguel Andujar, Mark Mathias, Chris Owings, Austin Hedges, Drew Maggi, Mason Martin,PIT
2023-03-27, Oneil Cruz, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Ke'Bryan Hayes, Canaan Smith-Njigba, Jason Delay, Ji Hwan Bae,PIT
2023-03-28, Oneil Cruz, Bryan Reynolds, Andrew McCutchen, Carlos Santana, Jack Suwinski, Ke'Bryan Hayes, Rodolfo Castro, Connor Joe, Austin Hedges,PIT
2023-02-24, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Mitch Garver, Robbie Grossman, Josh Jung, Leody Taveras, Sandy Leon,TEX
2023-02-25, Josh Smith, Brad Miller, Clint Frazier, Jonah Heim, Josh Jung, Mark Mathias, Travis Jankowski, Bubba Thompson, Ezequiel Duran,TEX
2023-02-26, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Robbie Grossman, Josh Jung, Clint Frazier, Sam Huff, Leody Taveras,TEX
2023-02-27, Josh Smith, Brad Miller, Jonah Heim, Mitch Garver, Ezequiel Duran, Travis Jankowski, Mark Mathias, Bubba Thompson, Jonathan Ornelas,TEX
2023-02-28, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Jonah Heim, Robbie Grossman, Josh Jung, Leody Taveras, Clint Frazier,TEX
2023-03-01a, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Mitch Garver, Robbie Grossman, Josh Jung, Leody Taveras, Sandy Leon,TEX
2023-03-01b, Josh Smith, Mark Mathias, Brad Miller, Sam Huff, Jonah Heim, Travis Jankowski, Clint Frazier, Ezequiel Duran, Bubba Thompson,TEX
2023-03-02, Bubba Thompson, Josh Smith, Joe McCarthy, Mitch Garver, Brad Miller, Clint Frazier, Travis Jankowski, Mark Mathias, Ezequiel Duran,TEX
2023-03-03, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Jonah Heim, Robbie Grossman, Josh Jung, Clint Frazier, Leody Taveras,TEX
2023-03-04, Marcus Semien, Corey Seager, Brad Miller, Josh Jung, Mitch Garver, Travis Jankowski, Elier Hernandez, Sandy Leon, Josh Smith,TEX
2023-03-05, Bubba Thompson, Josh Smith, Nathaniel Lowe, Adolis Garcia, Jonah Heim, Mitch Garver, Robbie Grossman, Ezequiel Duran, Jonathan Ornelas,TEX
2023-03-06, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Jonah Heim, Josh Jung, Robbie Grossman, Travis Jankowski, Clint Frazier,TEX
2023-03-07, Marcus Semien, Corey Seager, Joe McCarthy, Mitch Garver, Josh Jung, Bubba Thompson, Elier Hernandez, Josh Smith, Sandy Leon,TEX
2023-03-08, Travis Jankowski, Robbie Grossman, Nathaniel Lowe, Adolis Garcia, Mitch Garver, Joe McCarthy, Ezequiel Duran, Jonathan Ornelas, Ryan Dorow,TEX
2023-03-10, Marcus Semien, Corey Seager, Nathaniel Lowe, Jonah Heim, Josh Jung, Robbie Grossman, Brad Miller, Clint Frazier, Bubba Thompson,TEX
2023-03-11, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Mitch Garver, Josh Jung, Robbie Grossman, Yoshi Tsutsugo, Travis Jankowski,TEX
2023-03-12, Bubba Thompson, Josh Smith, Nathaniel Lowe, Adolis Garcia, Brad Miller, Clint Frazier, Sandy Leon, Ezequiel Duran, Jonathan Ornelas,TEX
2023-03-13, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Josh Jung, Robbie Grossman, Sam Huff, Bubba Thompson, Travis Jankowski,TEX
2023-03-15, Travis Jankowski, Brad Miller, Jonah Heim, Joe McCarthy, Ezequiel Duran, Yoshi Tsutsugo, Clint Frazier, Justin Foscue, Jonathan Ornelas,TEX
2023-03-16, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Josh Jung, Mitch Garver, Robbie Grossman, Bubba Thompson, Yoshi Tsutsugo,TEX
2023-03-17, Josh Smith, Brad Miller, Ezequiel Duran, Jonah Heim, Joe McCarthy, Clint Frazier, Elier Hernandez, Justin Foscue, Travis Jankowski,TEX
2023-03-18, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Mitch Garver, Jonah Heim, Robbie Grossman, Josh Smith, Bubba Thompson,TEX
2023-03-19, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Josh Jung, Mitch Garver, Robbie Grossman, Sandy Leon, Bubba Thompson,TEX
2023-03-20, Marcus Semien, Corey Seager, Nathaniel Lowe, Adolis Garcia, Josh Jung, Jonah Heim, Robbie Grossman, Mitch Garver, Josh Smith,TEX
2023-03-22a, Bubba Thompson, Nathaniel Lowe, Adolis Garcia, Mitch Garver, Josh Jung, Ezequiel Duran, Clint Frazier, Yoshi Tsutsugo, Justin Foscue,TEX
