player,avg,ngames,teamgames,team
Mark Payton,4.67,  6,162,CWS
Josh Donaldson,4.29,125,162,NYY
Aaron Judge,1.82,153,162,NYY
Anthony Rizzo,2.85,124,162,NYY
Giancarlo Stanton,3.80,103,162,NYY
DJ LeMahieu,1.76,116,162,NYY
Aaron Hicks,6.25,110,162,NYY
Kyle Higashioka,8.53, 72,162,NYY
Isiah Kiner-Falefa,7.47,135,162,NYY
Gleyber Torres,4.60,132,162,NYY
Jose Trevino,7.79, 90,162,NYY
Marwin Gonzalez,8.26, 54,162,NYY
Tim Locastro,8.10, 10,162,NYY
Estevan Florial,7.67,  9,162,NYY
Rob Brantly,9.00,  1,162,NYY
Matt Carpenter,4.80, 35,162,NYY
Oswaldo Cabrera,5.54, 41,162,NYY
Oswald Peraza,7.21, 14,162,NYY
Ronald Guzman,4.00,  1,162,NYY
