player,avg,ngames,teamgames,team
Troy Stokes Jr.,7.75,  4,162,PIT
Will Craig,5.81, 16,162,PIT
Miguel Yajure,9.00,  2,162,PIT
Cole Tucker,4.96, 28,162,PIT
Cody Ponce,9.00,  3,162,PIT
Duane Underwood Jr.,9.00,  2,162,PIT
Chase De Jong,9.00, 10,162,PIT
Chris Stratton,9.00,  1,162,PIT
Max Kranick,9.00,  8,162,PIT
Jared Oliva,8.00,  8,162,PIT
John Nogowski,4.79, 28,162,PIT
Hoy Park,5.53, 34,162,PIT
Steven Brault,9.00,  6,162,PIT
Dillon Peters,9.00,  6,162,PIT
Michael Chavis,5.10, 30,162,PIT
Connor Overton,9.00,  1,162,PIT
Taylor Davis,8.00,  2,162,PIT
Tanner Anderson,9.00,  1,162,PIT
Oneil Cruz,7.50,  2,162,PIT
Isiah Kiner-Falefa,2.25,155,162,TEX
David Dahl,5.44, 54,162,TEX
Joey Gallo,4.03,149,162,TEX
Nick Solak,5.08,124,162,TEX
Nathaniel Lowe,3.79,150,162,TEX
Eli White,6.00, 56,162,TEX
Jose Trevino,7.95, 79,162,TEX
Leody Taveras,5.78, 45,162,TEX
Charlie Culberson,7.44, 75,162,TEX
Ronald Guzman,6.00,  4,162,TEX
Brock Holt,6.05, 61,162,TEX
Jonah Heim,6.99, 75,162,TEX
Anderson Tejeda,7.00,  5,162,TEX
Adolis Garcia,3.50,147,162,TEX
Willie Calhoun,3.46, 67,162,TEX
Andy Ibanez,5.48, 65,162,TEX
Jordan Lyles,9.00,  2,162,TEX
Jason Martin,7.46, 37,162,TEX
Dane Dunning,9.00,  2,162,TEX
Mike Foltynewicz,9.00,  2,162,TEX
Kolby Allard,9.00,  1,162,TEX
John Hicks,5.75,  8,162,TEX
Curtis Terry,7.54, 13,162,TEX
Yonny Hernandez,4.90, 41,162,TEX
Yohel Pozo,7.35, 20,162,TEX
Ryan Dorow,9.00,  2,162,TEX
Kohei Arihara,9.00,  1,162,TEX
Austin Meadows,3.34,130,162,TB
Randy Arozarena,2.58,134,162,TB
Brandon Lowe,2.92,133,162,TB
Yandy Diaz,3.79,122,162,TB
Joey Wendle,5.90,117,162,TB
Manuel Margot,4.46,104,162,TB
Francisco Mejia,7.57, 68,162,TB
Ryan Yarbrough,9.00,  2,162,TB
Kevin Kiermaier,7.75,100,162,TB
Mike Zunino,7.75, 96,162,TB
Mike Brosseau,5.60, 40,162,TB
Kevin Padlo,7.75,  4,162,TB
Brett Phillips,8.45, 73,162,TB
Ji Man Choi,3.80, 71,162,TB
Taylor Walls,7.41, 44,162,TB
Wander Franco,3.11, 70,162,TB
Drew Rasmussen,9.00,  2,162,TB
Vidal Brujan,3.50,  6,162,TB
Michael Wacha,9.00,  1,162,TB
Josh Fleming,9.00,  1,162,TB
Nelson Cruz,3.16,133,162,TB
Josh Lowe,8.00,  1,162,TB
Enrique Hernandez,1.61,129,162,BOS
Alex Verdugo,3.49,136,162,BOS
J.D. Martinez,3.54,147,162,BOS
Xander Bogaerts,3.67,142,162,BOS
Rafael Devers,4.12,154,162,BOS
Bobby Dalbec,7.87,113,162,BOS
Franchy Cordero,8.46, 37,162,BOS
Kevin Plawecki,7.50, 44,162,BOS
Hunter Renfroe,5.58,139,162,BOS
Christian Vazquez,6.87,122,162,BOS
Christian Arroyo,6.07, 44,162,BOS
Garrett Richards,9.00,  2,162,BOS
Nick Pivetta,9.00,  1,162,BOS
Jonathan Arauz,8.95, 19,162,BOS
Danny Santana,5.14, 29,162,BOS
Martin Perez,9.00,  1,162,BOS
Nathan Eovaldi,9.00,  1,162,BOS
Eduardo Rodriguez,9.00,  3,162,BOS
Connor Wong,9.00,  3,162,BOS
Jarren Duran,5.31, 26,162,BOS
Yairo Munoz,5.00,  2,162,BOS
Jack Lopez,8.00,  5,162,BOS
Taylor Motter,6.00,  5,162,BOS
Tanner Houck,9.00,  1,162,BOS
Chris Sale,9.00,  1,162,BOS
Jesse Winker,1.75,104,162,CIN
Nick Castellanos,2.76,135,162,CIN
Joey Votto,3.87,125,162,CIN
Eugenio Suarez,5.02,133,162,CIN
Mike Moustakas,4.79, 48,162,CIN
Jonathan India,2.78,144,162,CIN
Tyler Naquin,4.44,106,162,CIN
Tucker Barnhart,7.05, 96,162,CIN
Tyler Mahle,9.00, 31,162,CIN
Nick Senzel,4.11, 28,162,CIN
Tyler Stephenson,4.26, 82,162,CIN
Jeff Hoffman,9.00,  9,162,CIN
Jose De Leon,9.00,  3,162,CIN
Wade Miley,9.00, 25,162,CIN
Kyle Farmer,6.39,128,162,CIN
Luis Castillo,8.93, 28,162,CIN
Sonny Gray,8.96, 24,162,CIN
Max Schrock,4.82, 28,162,CIN
Alex Blandino,6.36, 11,162,CIN
Shogo Akiyama,7.59, 32,162,CIN
Ryan Hendrix,9.00,  1,162,CIN
Scott Heineman,7.14,  7,162,CIN
Vladimir Gutierrez,9.00, 21,162,CIN
Mike Freeman,8.00, 11,162,CIN
Tony Santillan,9.00,  4,162,CIN
Aristides Aquino,6.38, 40,162,CIN
Alejo Lopez,4.00,  3,162,CIN
Jose Barrero,7.07, 14,162,CIN
Delino DeShields,7.60, 15,162,CIN
TJ Friedl,8.12,  8,162,CIN
Reiver Sanmartin,9.00,  2,162,CIN
Raimel Tapia,1.49,113,161,COL
Joshua Fuentes,6.30, 64,161,COL
Trevor Story,3.26,139,161,COL
Charlie Blackmon,3.54,134,161,COL
C.J. Cron,4.89,131,161,COL
Ryan McMahon,4.65,139,161,COL
Chris Owings,6.22,  9,161,COL
Dom Nunez,7.93, 73,161,COL
Antonio Senzatela,8.96, 26,161,COL
Garrett Hampson,4.03,107,161,COL
Jon Gray,9.00, 27,161,COL
Elias Diaz,6.99, 86,161,COL
Yonathan Daza,4.97, 72,161,COL
Austin Gomber,9.00, 19,161,COL
Sam Hilliard,7.22, 55,161,COL
German Marquez,9.00, 27,161,COL
Chi Chi Gonzalez,9.00, 18,161,COL
Alan Trejo,7.88,  8,161,COL
Jhoulys Chacin,9.00,  3,161,COL
Matt Adams,5.71,  7,161,COL
Ryan Castellani,9.00,  1,161,COL
Connor Joe,2.77, 43,161,COL
Brendan Rodgers,3.42, 96,161,COL
Kyle Freeland,8.95, 20,161,COL
Ashton Goudeau,9.00,  4,161,COL
Colton Welker,6.86,  7,161,COL
Ryan Feltner,9.00,  1,161,COL
Ryan Vilade,7.50,  2,161,COL
Peter Lambert,9.00,  2,161,COL
Whit Merrifield,1.00,161,162,KC
Andrew Benintendi,3.88,128,162,KC
Carlos Santana,3.06,155,162,KC
Salvador Perez,3.24,159,162,KC
Michael A. Taylor,7.30,136,162,KC
Kyle Isbel,7.89, 19,162,KC
Hanser Alberto,7.39, 56,162,KC
Nicky Lopez,6.44,142,162,KC
Ryan McBroom,8.00,  1,162,KC
Hunter Dozier,6.28,136,162,KC
Cam Gallagher,8.50, 32,162,KC
Ryan O'Hearn,5.84, 64,162,KC
Jakob Junis,9.00,  1,162,KC
Mike Minor,9.00,  3,162,KC
Sebastian  Rivero,8.80, 10,162,KC
Adalberto Mondesi,5.85, 34,162,KC
Edward Olivares,6.69, 26,162,KC
Emmanuel Rivera,7.56, 27,162,KC
Brad Keller,9.00,  3,162,KC
Kris Bubic,9.00,  2,162,KC
Carlos Hernandez,9.00,  1,162,KC
Robbie Grossman,1.94,151,162,DET
Jeimer Candelario,3.91,148,162,DET
Willi Castro,6.68,114,162,DET
Miguel Cabrera,3.71,126,162,DET
Jonathan Schoop,2.92,155,162,DET
Nomar Mazara,5.54, 46,162,DET
Niko Goodrum,6.03, 79,162,DET
JaCoby Jones,8.42, 26,162,DET
Victor Reyes,7.85, 55,162,DET
Harold Castro,5.58, 80,162,DET
Grayson Greiner,8.28, 25,162,DET
Akil Baddoo,3.67,108,162,DET
Renato Nunez,5.14, 14,162,DET
Zack Short,7.72, 46,162,DET
Jake Rogers,8.74, 35,162,DET
Eric Haase,5.40, 91,162,DET
Matthew Boyd,9.00,  2,162,DET
Derek Hill,7.76, 41,162,DET
Isaac Paredes,6.24, 21,162,DET
Daz Cameron,6.37, 27,162,DET
Jacob Robson,9.00,  1,162,DET
Dustin Garneau,7.79, 19,162,DET
Casey Mize,9.00,  2,162,DET
Tarik Skubal,8.50,  2,162,DET
Tyler Alexander,9.00,  1,162,DET
Wily Peralta,9.00,  1,162,DET
Matt Manning,9.00,  1,162,DET
Luis Arraez,2.70,108,162,MIN
Jorge Polanco,3.07,145,162,MIN
Byron Buxton,2.17, 58,162,MIN
Max Kepler,4.36,112,162,MIN
Miguel Sano,5.75,126,162,MIN
Jake Cave,7.49, 41,162,MIN
Ryan Jeffers,7.21, 77,162,MIN
Andrelton Simmons,8.72,123,162,MIN
Mitch Garver,4.64, 55,162,MIN
Michael Pineda,9.00,  2,162,MIN
Brent Rooker,4.23, 52,162,MIN
Willians Astudillo,7.08, 51,162,MIN
Kyle Garlick,3.33, 24,162,MIN
Josh Donaldson,2.75,125,162,MIN
Alex Kirilloff,4.91, 55,162,MIN
JT Riddle,9.00,  2,162,MIN
Ben Rortvedt,8.46, 28,162,MIN
Nick Gordon,7.23, 52,162,MIN
Trevor Larnach,4.86, 69,162,MIN
Rob Refsnyder,5.84, 37,162,MIN
Gilberto Celestino,8.40, 20,162,MIN
Griffin Jax,9.00,  2,162,MIN
Bailey Ober,9.00,  1,162,MIN
Kenta Maeda,9.00,  1,162,MIN
Charlie Barnes,9.00,  1,162,MIN
Joe Ryan,9.00,  1,162,MIN
Tim Anderson,1.07,123,162,CWS
Luis Robert Jr.,3.33, 67,162,CWS
Jose Abreu,3.37,151,162,CWS
Yoan Moncada,3.49,143,162,CWS
Andrew Vaughn,6.33,116,162,CWS
Yasmani Grandal,4.96, 89,162,CWS
Yermin Mercedes,5.05, 62,162,CWS
Nick Madrigal,6.46, 52,162,CWS
Zack Collins,7.77, 56,162,CWS
Leury Garcia,6.88,115,162,CWS
Billy Hamilton,8.25, 28,162,CWS
Danny Mendick,8.67, 51,162,CWS
Nick Williams,6.33,  3,162,CWS
Dylan Cease,9.00,  3,162,CWS
Dallas Keuchel,9.00,  1,162,CWS
Adam Engel,5.26, 34,162,CWS
Brian Goodwin,5.18, 65,162,CWS
Lucas Giolito,8.50,  2,162,CWS
Luis Gonzalez,8.67,  3,162,CWS
Gavin Sheets,5.76, 45,162,CWS
Jake Burger,7.30, 10,162,CWS
Seby Zavala,8.83, 30,162,CWS
Carlos Rodon,9.00,  2,162,CWS
Lance Lynn,9.00,  2,162,CWS
Eloy Jimenez,4.29, 55,162,CWS
Romy Gonzalez,6.29,  7,162,CWS
DJ LeMahieu,1.06,146,162,NYY
Aaron Judge,2.63,143,162,NYY
Aaron Hicks,4.90, 29,162,NYY
Giancarlo Stanton,3.51,133,162,NYY
Gleyber Torres,4.80,122,162,NYY
Jay Bruce,6.67,  9,162,NYY
Gary Sanchez,5.72,104,162,NYY
Gio Urshela,6.00,107,162,NYY
Clint Frazier,7.43, 54,162,NYY
Brett Gardner,6.62,114,162,NYY
Kyle Higashioka,8.21, 58,162,NYY
Tyler Wade,8.64, 36,162,NYY
Rougned Odor,6.04, 89,162,NYY
Mike Ford,6.11, 18,162,NYY
Miguel Andujar,7.35, 43,162,NYY
Luke Voit,4.25, 55,162,NYY
Ryan LaMarre,8.29,  7,162,NYY
Estevan Florial,8.43,  7,162,NYY
Chris Gittens,7.00, 10,162,NYY
Nestor Cortes,9.00,  1,162,NYY
Domingo German,9.00,  2,162,NYY
Trey Amburgey,7.00,  2,162,NYY
Greg Allen,8.09, 11,162,NYY
Rob Brantly,7.80,  5,162,NYY
Jameson Taillon,9.00,  1,162,NYY
Jordan Montgomery,9.00,  3,162,NYY
Andrew Velazquez,8.30, 20,162,NYY
Corey Kluber,9.00,  1,162,NYY
Clarke Schmidt,9.00,  1,162,NYY
