,player,realised_curr,realised_prev,mean_pos_curr,mean_pos_prev,ngames_curr,ngames_prev,volatility,curr_projection,future_projection
449,Chris Archer,41.0,17.0,9.0,9.0,21.0,9.0,0.0,232.2445,41.0
450,JB Shuck,57.0,142.0,6.666666666666667,6.8,9.0,20.0,0.008996913580246912,321.9915,57.0
451,Jameson Taillon,11.0,63.0,9.0,8.96551724137931,4.0,29.0,6.605892456070807e-05,255.67156896551722,11.0
452,Kevin Newman,531.0,97.0,3.2672413793103448,7.708333333333333,116.0,24.0,0.02242023843601827,288.24179166666664,560.2447155172414
453,Jordan Lyles,48.0,20.0,9.0,9.0,10.0,1.0,0.0,233.7445,48.0
454,Joe Musgrove,61.0,35.0,9.0,9.0,27.0,18.0,0.0,241.2445,61.0
455,Jacob Stallings,210.0,41.0,7.622641509433962,8.0,53.0,9.0,0.0012774928324155018,256.6295,210.0
456,Steven Brault,50.0,21.0,8.95,9.0,20.0,7.0,0.00013888888888888902,234.2445,50.0
457,Gregory Polanco,167.0,535.0,3.4722222222222223,3.446280991735537,36.0,121.0,0.003257949002411534,560.0273099173553,167.0
458,Elias Diaz,332.0,277.0,7.1866666666666665,5.433333333333334,75.0,60.0,0.0086641975308642,406.41766666666666,412.2026333333333
459,Nick Kingham,8.0,25.0,9.0,9.0,6.0,12.0,0.0,236.2445,8.0
460,Jose Osuna,285.0,111.0,5.137931034482759,5.409090909090909,58.0,22.0,0.0034450275099934587,323.7179090909091,285.0
461,Chris Stratton,4.0,50.0,9.0,9.0,1.0,25.0,0.0,248.7445,4.0
462,Clay Holmes,5.0,6.0,9.0,9.0,2.0,4.0,0.0,226.7445,5.0
463,Kevin Kramer,50.0,40.0,7.0,5.714285714285714,12.0,7.0,0.0036533131771227007,284.43807142857145,50.0
464,Steven Baron,10.0,5.0,8.0,8.0,2.0,1.0,0.0,238.6295,10.0
465,Delino DeShields,408.0,393.0,5.56043956043956,4.241758241758242,91.0,91.0,0.006970441036375102,479.1753241758242,470.34345604395605
466,Rougned Odor,581.0,535.0,5.67910447761194,4.1138211382113825,134.0,123.0,0.006012104756956727,551.759825203252,555.3737910447761
467,Elvis Andrus,648.0,428.0,2.7291666666666665,2.6808510638297873,144.0,94.0,2.023881407647106e-05,516.007159574468,625.4087708333334
468,Joey Gallo,297.0,577.0,4.686567164179104,5.731343283582089,67.0,134.0,0.006992401178188657,552.7268134328358,297.0
469,Hunter Pence,316.0,248.0,4.264705882352941,5.531914893617022,68.0,47.0,0.013291296666724102,390.6967340425532,440.3911176470588
470,Nomar Mazara,469.0,536.0,4.130841121495327,3.6693548387096775,107.0,124.0,0.0032799424975566895,557.7645403225806,518.5490327102804
471,Asdrubal Cabrera,514.0,592.0,5.0625,2.438202247191011,32.0,89.0,0.018706667085297172,601.0123651685393,529.5104375
472,Logan Forsythe,367.0,416.0,6.2,6.957446808510638,85.0,47.0,0.001594964084747152,457.04152127659574,441.9225
473,Jeff Mathis,244.0,218.0,8.81081081081081,8.065573770491802,74.0,61.0,0.02886297106464601,344.317368852459,244.0
474,Shin-Soo Choo,660.0,665.0,1.0503597122302157,1.323943661971831,139.0,142.0,0.0040772867371131885,651.3124577464789,652.2007949640288
475,Ronald Guzman,295.0,428.0,7.690140845070423,7.533333333333333,71.0,105.0,0.004942967790097518,455.9091666666667,295.0
476,Isiah Kiner-Falefa,222.0,396.0,8.18867924528302,5.829787234042553,53.0,94.0,0.006656771371003144,461.007585106383,222.0
477,Patrick Wisdom,28.0,58.0,7.5,6.5,6.0,8.0,0.013888888888888888,283.707,28.0
478,Mike Minor,10.0,3.0,9.0,9.0,3.0,1.0,0.0,225.2445,10.0
479,Lance Lynn,2.0,4.0,9.0,9.0,1.0,2.0,0.0,225.7445,2.0
480,Danny Santana,511.0,32.0,3.5855855855855854,4.75,111.0,4.0,0.008416919171423674,292.38075,546.3020225225225
481,Shelby Miller,3.0,5.0,9.0,9.0,1.0,3.0,0.0,226.2445,3.0
482,Willie Calhoun,337.0,108.0,3.5733333333333333,7.576923076923077,75.0,26.0,0.021847205785667324,295.3693076923077,459.45376666666664
483,Tim Federowicz,83.0,42.0,8.909090909090908,8.125,22.0,8.0,0.02042441460055096,255.58137499999998,83.0
484,Jose Trevino,126.0,8.0,8.878787878787879,9.0,33.0,2.0,0.0008162432404856648,227.7445,126.0
485,Kolby Allard,2.0,3.0,9.0,9.0,1.0,1.0,0.0,225.2445,2.0
486,Yandy Diaz,347.0,120.0,3.24,4.423076923076923,75.0,26.0,0.003611951201694791,340.4296923076923,468.58209999999997
487,Tommy Pham,654.0,570.0,2.078014184397163,2.49438202247191,141.0,89.0,0.004442844186611611,589.3165786516854,636.4732943262411
488,Daniel Robertson,237.0,340.0,6.631578947368421,4.8076923076923075,57.0,78.0,0.004083186269421087,445.66623076923076,237.0
489,Avisail Garcia,530.0,385.0,4.516666666666667,3.422222222222222,120.0,90.0,0.004818244170096022,485.3252777777778,544.2705833333333
490,Austin Meadows,591.0,191.0,2.134920634920635,3.1714285714285713,126.0,35.0,0.008964614652445342,391.4313571428571,604.268507936508
491,Mike Zunino,289.0,405.0,8.013157894736842,7.660194174757281,76.0,103.0,0.004742394869876071,442.83799514563106,289.0
492,Guillermo Heredia,231.0,337.0,7.3090909090909095,7.465909090909091,55.0,88.0,0.00043847566574839296,411.2442159090909,231.0
493,Joey Wendle,263.0,545.0,5.983870967741935,4.147540983606557,62.0,122.0,0.007114245257167239,556.3422049180328,263.0
494,Willy Adames,584.0,323.0,7.454545454545454,6.886075949367089,143.0,79.0,0.0015643511110550075,411.4254493670886,534.8849545454545
495,Ji-Man Choi,487.0,221.0,3.7184466019417477,5.5,103.0,8.0,0.027766077151475162,377.592,532.6565388349514
496,Brandon Lowe,327.0,148.0,3.757142857142857,6.783783783783784,70.0,37.0,0.00598945056474014,325.19233783783784,452.1772857142857
497,Kevin Kiermaier,480.0,367.0,6.4035087719298245,3.6666666666666665,114.0,84.0,0.0068844442978792005,473.2978333333333,495.9020438596491
498,Michael Perez,55.0,80.0,8.571428571428571,8.227272727272727,14.0,22.0,0.0010377429208598041,273.3147272727273,55.0
499,Christian Arroyo,57.0,59.0,7.333333333333333,6.875,15.0,16.0,0.007226080246913581,279.562625,57.0
500,Tyler Glasnow,2.0,3.0,9.0,9.0,1.0,1.0,0.0,225.2445,2.0
501,Nick Ciuffo,6.0,44.0,9.0,9.0,1.0,13.0,0.0,245.7445,6.0
502,Travis d'Arnaud,391.0,16.0,7.0,6.0,6.0,4.0,0.013888888888888888,268.8995,444.0145
503,Charlie Morton,2.0,6.0,9.0,9.0,1.0,3.0,0.0,226.7445,2.0
504,Andrew Velazquez,24.0,12.0,8.666666666666666,9.0,3.0,2.0,0.00617283950617284,229.7445,24.0
505,Erik Kratz,53.0,219.0,8.0,7.314814814814815,8.0,54.0,0.024024538942234417,354.1155185185185,53.0
506,Matt Duffy,169.0,560.0,5.512195121951219,2.653225806451613,41.0,124.0,0.010061971209925545,582.3492983870967,169.0
507,Eric Sogard,442.0,113.0,1.0,6.842105263157895,68.0,19.0,0.03185595567867036,306.9700263157895,543.8245
508,Jesus Aguilar,369.0,566.0,5.313725490196078,3.5853658536585367,51.0,123.0,0.011353430598099458,573.804743902439,453.89900980392156
509,Mookie Betts,706.0,614.0,1.296551724137931,1.0615384615384615,145.0,130.0,0.004762273865447743,629.0623461538462,672.1517068965518
510,Rafael Devers,702.0,490.0,3.422818791946309,5.982300884955753,149.0,113.0,0.01028775338150181,506.118703539823,643.817889261745
511,J.D. Martinez,657.0,649.0,3.7183098591549295,3.526666666666667,142.0,150.0,0.002247931896718513,616.0317333333332,617.6582323943662
512,Xander Bogaerts,698.0,580.0,3.5789473684210527,4.358208955223881,152.0,134.0,0.009109505526864651,571.2330820895522,639.8842368421052
513,Sam Travis,157.0,38.0,6.055555555555555,6.833333333333333,36.0,6.0,0.0012002743484224967,269.57866666666666,157.0
514,Mitch Moreland,335.0,459.0,5.133333333333334,4.266666666666667,75.0,105.0,0.004642579994960947,511.8668333333333,439.1331666666666
515,Eduardo Nunez,174.0,502.0,7.555555555555555,6.260504201680672,36.0,119.0,0.006613741478193794,508.67315546218487,174.0
516,Christian Vazquez,521.0,269.0,6.697478991596639,8.21875,119.0,64.0,0.010212380946557542,367.92028125,512.7612226890756
517,Jackie Bradley Jr.,567.0,535.0,7.902985074626866,8.097744360902256,134.0,133.0,0.003810193232035906,502.41893609022554,520.8310298507463
518,Andrew Benintendi,615.0,661.0,3.1818181818181817,1.8642857142857143,132.0,140.0,0.01540737981755298,642.6203214285714,603.3026818181818
519,Brock Holt,295.0,367.0,6.708333333333333,6.409638554216867,72.0,83.0,0.0031236677584451544,439.3261265060241,295.0
520,Blake Swihart,99.0,207.0,6.636363636363637,7.390243902439025,11.0,41.0,0.008594407653409328,347.18132926829264,99.0
521,Steve Pearce,99.0,251.0,5.956521739130435,2.35,23.0,20.0,0.018366677168662048,431.60474999999997,99.0
522,Rick Porcello,6.0,7.0,9.0,8.666666666666666,3.0,3.0,0.00617283950617284,231.37283333333335,6.0
523,Hector Velazquez,1.0,1.0,9.0,8.0,1.0,1.0,0.05555555555555555,236.6295,1.0
524,Dustin Pedroia,21.0,13.0,5.833333333333333,5.333333333333333,6.0,3.0,0.010802469135802469,275.65616666666665,21.0
525,Sandy Leon,191.0,288.0,8.8,8.246753246753247,50.0,77.0,0.011719795356158993,377.073461038961,191.0
526,Tzu-Wei Lin,22.0,73.0,8.5,7.769230769230769,6.0,13.0,0.010930309007232084,275.4875769230769,22.0
527,Chris Owings,196.0,309.0,7.636363636363637,5.354838709677419,11.0,62.0,0.0169014666578757,423.38982258064516,196.0
528,Eduardo Rodriguez,9.0,2.0,9.0,9.0,3.0,1.0,0.0,224.7445,9.0
529,Nathan Eovaldi,2.0,10.0,9.0,9.0,1.0,3.0,0.0,228.7445,2.0
530,Brian Johnson,1.0,4.0,9.0,9.0,1.0,2.0,0.0,225.7445,1.0
531,Gorkys Hernandez,57.0,451.0,7.416666666666667,5.480392156862745,12.0,102.0,0.0045188282284591395,492.8348431372549,57.0
532,Juan Centeno,18.0,38.0,9.0,7.777777777777778,3.0,9.0,0.025377229080932786,257.8817222222222,18.0
533,Scott Schebler,95.0,430.0,4.9523809523809526,3.648936170212766,21.0,94.0,0.00687022876820027,505.0174255319149,95.0
534,Joey Votto,608.0,623.0,1.8888888888888888,2.949640287769784,135.0,139.0,0.04383919811481838,610.1782050359712,615.8156111111111
535,Yasiel Puig,611.0,444.0,4.02,6.561904761904762,50.0,105.0,0.033150970017636686,475.9403095238095,590.9218000000001
536,Eugenio Suarez,662.0,606.0,2.9536423841059603,4.235714285714286,151.0,140.0,0.024949193037740215,585.7501785714286,629.6286390728477
537,Matt Kemp,62.0,506.0,4.133333333333334,4.2905982905982905,15.0,117.0,0.0006272676358146444,535.0704401709402,62.0
538,Jose Peraza,403.0,683.0,6.712643678160919,2.6466666666666665,87.0,150.0,0.011460539334419637,643.9305333333333,453.573408045977
539,Tucker Barnhart,364.0,522.0,7.024390243902439,5.254237288135593,82.0,118.0,0.006713756950210949,531.1357711864407,430.2124268292683
540,Jose Iglesias,530.0,464.0,6.365671641791045,6.949579831932773,134.0,119.0,0.01944413275205731,481.1389537815126,521.3706567164179
541,Michael Lorenzen,53.0,34.0,7.285714285714286,8.4,7.0,5.0,0.0091156462585034,248.1755,53.0
542,Tanner Roark,34.0,65.0,8.789473684210526,8.607142857142858,19.0,28.0,0.0009742008530097172,261.1100357142857,34.0
543,Jesse Winker,384.0,334.0,2.8555555555555556,3.3424657534246576,90.0,73.0,0.003317686618319771,460.8130616438356,491.84344444444446
544,Derek Dietrich,306.0,551.0,5.08955223880597,2.9243697478991595,67.0,119.0,0.008611948354529962,574.4911806722689,425.17539552238804
545,Anthony DeSclafani,57.0,46.0,8.633333333333333,8.3,30.0,20.0,0.006172839506172839,255.414,57.0
546,Curt Casali,236.0,156.0,7.232142857142857,7.114285714285714,56.0,35.0,0.0016595804988662124,325.0990714285714,236.0
547,Luis Castillo,66.0,65.0,8.8,8.366666666666667,30.0,30.0,0.0104320987654321,264.0883333333333,66.0
548,Tyler Mahle,41.0,34.0,8.714285714285714,8.235294117647058,21.0,17.0,0.012746274980580468,250.21538235294116,41.0
549,Sonny Gray,60.0,2.0,8.714285714285714,9.0,28.0,1.0,0.004535147392290249,224.7445,60.0
550,Kyle Farmer,197.0,77.0,7.485714285714286,7.642857142857143,35.0,14.0,0.002687074829931973,279.0527142857143,197.0
551,Phillip Ervin,260.0,247.0,5.137254901960785,5.714285714285714,51.0,56.0,0.0007369505536419359,387.93807142857145,260.0
552,Scooter Gennett,139.0,638.0,5.529411764705882,3.7464788732394365,17.0,142.0,0.010152142664674848,607.8093591549296,139.0
553,Juan Graterol,18.0,9.0,8.0,9.0,5.0,2.0,0.05555555555555555,228.2445,18.0
554,Alex Wood,12.0,50.0,9.0,9.0,7.0,23.0,0.0,248.7445,12.0
555,Trevor Bauer,22.0,3.0,9.0,9.0,2.0,1.0,0.0,225.2445,22.0
556,Freddy Galvis,589.0,656.0,4.37962962962963,5.720496894409938,108.0,161.0,0.005363494446072914,592.361145962733,575.467787037037
557,Alex Blandino,50.0,147.0,3.6666666666666665,5.538461538461538,9.0,26.0,0.0164182920593177,340.11565384615386,50.0
558,Keury Mella,1.0,2.0,9.0,8.0,1.0,1.0,0.05555555555555555,237.1295,1.0
559,Charlie Blackmon,634.0,696.0,1.6521739130434783,1.4834437086092715,138.0,151.0,0.002036017042205901,664.8370496688742,631.7473260869565
560,David Dahl,413.0,271.0,3.303370786516854,4.0,89.0,59.0,0.0026521152985044243,421.16949999999997,500.79725280898873
561,Nolan Arenado,662.0,673.0,3.360544217687075,3.1907894736842106,147.0,152.0,0.0014161734235238008,632.191572368421,624.5891598639455
562,Trevor Story,656.0,656.0,2.167832167832168,4.7290322580645165,143.0,155.0,0.022415750899192535,604.640435483871,636.3608986013986
563,Ryan McMahon,539.0,202.0,5.621848739495798,7.135135135135135,119.0,37.0,0.01177768691228765,347.8408513513514,535.0829033613445
564,Mark Reynolds,162.0,235.0,5.5,5.372093023255814,30.0,43.0,0.0026733502927842206,386.1761279069767,162.0
565,Raimel Tapia,447.0,27.0,4.538461538461538,8.25,91.0,4.0,0.013802932415569779,246.53325,502.50065384615385
566,Tony Wolters,411.0,216.0,7.898989898989899,7.982142857142857,99.0,56.0,0.00038474868997355764,344.3506607142857,442.8805101010101
567,Jon Gray,59.0,61.0,9.0,9.0,25.0,27.0,0.0,254.2445,59.0
568,Ian Desmond,482.0,619.0,5.533980582524272,5.76510067114094,103.0,149.0,0.0021458347373452453,573.3087281879194,507.6711504854369
569,Chris Iannetta,164.0,360.0,7.388888888888889,6.7125,36.0,80.0,0.001207025891632373,432.07518749999997,164.0
570,Garrett Hampson,327.0,48.0,5.957746478873239,7.4,71.0,10.0,0.004361568471864048,267.5605,424.92280985915494
571,Pat Valaika,86.0,133.0,7.375,7.64,16.0,25.0,0.01619513888888889,307.0881,86.0
572,Tyler Anderson,8.0,60.0,9.0,9.0,4.0,26.0,0.0,253.7445,8.0
573,Chad Bettis,10.0,39.0,9.0,9.0,1.0,19.0,0.0,243.2445,10.0
574,Kyle Freeland,31.0,71.0,8.941176470588236,8.933333333333334,17.0,30.0,3.417488999957269e-06,260.07016666666664,31.0
575,German Marquez,58.0,65.0,8.818181818181818,8.966666666666667,22.0,30.0,0.0012248750127538002,256.6573333333333,58.0
576,Noel Cuevas,2.0,153.0,7.0,6.818181818181818,1.0,33.0,0.015559636771757986,327.2663181818182,2.0
577,Drew Butera,49.0,182.0,8.076923076923077,8.0,13.0,5.0,0.000328731097961867,327.1295,49.0
578,Antonio Senzatela,46.0,29.0,8.954545454545455,9.0,22.0,13.0,0.0001147842056932965,238.2445,46.0
579,Jeff Hoffman,24.0,1.0,9.0,9.0,14.0,1.0,0.0,224.2445,24.0
580,Daniel Murphy,478.0,351.0,4.222222222222222,1.2424242424242424,99.0,33.0,0.029945923885317822,495.32207575757576,521.9172777777778
581,Yonder Alonso,335.0,574.0,5.2,5.2748091603053435,10.0,131.0,0.006150703468458844,556.8809885496183,438.3075
582,Whit Merrifield,735.0,707.0,1.10625,1.564102564102564,160.0,156.0,0.001987183767532325,669.3380897435898,689.00859375
583,Adalberto Mondesi,443.0,291.0,2.242424242424242,6.0,99.0,69.0,0.010842771788715155,406.3995,528.9370757575757
584,Alex Gordon,633.0,568.0,3.2260273972602738,4.913669064748201,146.0,139.0,0.006779590995146767,558.3537086330934,611.7551506849316
585,Jorge Soler,679.0,257.0,4.177215189873418,4.016666666666667,158.0,60.0,0.0048916340765269885,413.9630833333333,622.9746898734177
586,Ryan O'Hearn,370.0,170.0,5.865168539325842,5.690476190476191,89.0,42.0,0.0015023164787804897,349.7329523809524,447.56938764044946
587,Lucas Duda,119.0,367.0,6.5,5.0,28.0,1.0,0.03429705215419501,456.7845,119.0
588,Chris Owings,196.0,309.0,7.636363636363637,5.354838709677419,11.0,62.0,0.0169014666578757,423.38982258064516,196.0
589,Martin Maldonado,374.0,404.0,8.125,8.146666666666667,24.0,75.0,0.006710030864197531,436.31303333333335,421.581375
590,Billy Hamilton,353.0,556.0,8.375,7.176470588235294,8.0,136.0,0.016168661091887734,524.3289117647059,407.985125
591,Hunter Dozier,586.0,388.0,3.926470588235294,5.621052631578947,136.0,95.0,0.00797747257340827,459.59276315789475,579.5801617647058
592,Cam Gallagher,142.0,69.0,8.222222222222221,8.85,36.0,20.0,0.01859224965706447,260.10225,142.0
593,Homer Bailey,5.0,34.0,9.0,8.555555555555555,2.0,18.0,0.010973936899862825,246.24894444444442,5.0
594,Brad Keller,10.0,3.0,9.0,9.0,3.0,1.0,0.0,225.2445,10.0
595,Cheslor Cuthbert,330.0,117.0,5.302631578947368,5.37037037037037,76.0,27.0,0.003638926992836458,327.19746296296296,434.53640789473684
596,Jorge Bonifacio,21.0,270.0,6.0,4.984375,5.0,64.0,0.003221571180555555,408.478015625,21.0
597,Jakob Junis,2.0,2.0,9.0,9.0,1.0,2.0,0.0,224.7445,2.0
598,Meibrys Viloria,148.0,29.0,7.794871794871795,8.857142857142858,39.0,7.0,0.016620674129831634,240.0137857142857,148.0
599,Danny Duffy,4.0,2.0,9.0,9.0,2.0,1.0,0.0,224.7445,4.0
600,Brett Phillips,79.0,147.0,7.947368421052632,7.0,19.0,2.0,0.038627269929208986,322.0145,79.0
601,Mike Montgomery,6.0,35.0,9.0,8.588235294117647,1.0,17.0,0.009419454056132256,246.34420588235292,6.0
602,Jeimer Candelario,386.0,619.0,4.152941176470589,2.282608695652174,85.0,138.0,0.007288417094519007,616.4393913043477,476.77532352941176
603,Nick Castellanos,664.0,678.0,2.1176470588235294,2.9096774193548387,51.0,155.0,0.01840701627205737,638.1731451612903,640.9824411764705
604,Miguel Cabrera,549.0,157.0,3.2442748091603053,3.0,131.0,36.0,0.0033214847619602588,376.55449999999996,569.5291564885497
605,Niko Goodrum,472.0,492.0,3.4766355140186915,4.461538461538462,107.0,117.0,0.004257730041392457,525.9533461538462,528.1513691588784
606,Christin Stewart,416.0,72.0,4.114583333333333,2.0,96.0,16.0,0.0172948013117284,346.4395,492.25038541666663
607,John Hicks,333.0,312.0,7.0375,5.197368421052632,80.0,76.0,0.008790926054170513,426.8400921052631,414.55006249999997
608,Mikie Mahtook,25.0,250.0,7.5,4.894736842105263,4.0,57.0,0.014599577647823263,399.5881842105263,25.0
609,Grayson Greiner,224.0,116.0,7.745454545454545,7.066666666666666,55.0,30.0,0.014186307519640855,305.6888333333333,224.0
610,Jordy Mercer,271.0,436.0,7.814285714285714,7.696428571428571,70.0,112.0,0.018925382653061224,457.88923214285717,271.0
611,Josh Harrison,147.0,374.0,3.806451612903226,3.4216867469879517,31.0,83.0,0.0006689999847439605,479.8319096385542,147.0
612,Gordon Beckham,240.0,50.0,7.074074074074074,8.5,54.0,12.0,0.003410303307422648,254.937,240.0
613,JaCoby Jones,333.0,467.0,5.7682926829268295,5.931034482758621,82.0,116.0,0.006873043529962576,495.25363793103446,430.2691951219512
614,Ronny Rodriguez,294.0,206.0,5.318840579710145,6.553191489361702,69.0,47.0,0.007285192093544702,357.0482234042553,294.0
615,Brandon Dixon,420.0,124.0,4.969387755102041,6.761904761904762,98.0,21.0,0.011462559324561269,313.4633095238095,483.6636326530612
616,Spencer Turnbull,8.0,2.0,9.0,9.0,3.0,1.0,0.0,224.7445,8.0
617,Harold Castro,369.0,10.0,4.287356321839081,5.5,87.0,2.0,0.009628088254723213,272.092,466.610591954023
618,Dawel Lugo,288.0,101.0,5.557142857142857,8.115384615384615,70.0,26.0,0.016479155764870048,285.2004615384615,288.0
619,Matthew Boyd,2.0,2.0,9.0,9.0,1.0,1.0,0.0,224.7445,2.0
620,Bobby Wilson,47.0,151.0,8.466666666666667,8.837209302325581,15.0,43.0,0.009154230848840548,301.26066279069767,47.0
621,Jordan Zimmermann,2.0,2.0,9.0,9.0,1.0,2.0,0.0,224.7445,2.0
622,Victor Reyes,292.0,219.0,1.6825396825396826,8.79245283018868,63.0,53.0,0.040773387646910214,335.8149716981132,292.0
623,Max Kepler,596.0,611.0,1.904,5.5874125874125875,125.0,143.0,0.023645139767769132,571.509395104895,609.62846
624,Jorge Polanco,704.0,333.0,1.9662162162162162,3.289473684210526,148.0,76.0,0.010721453653998382,460.96936842105265,662.8579121621622
625,Nelson Cruz,521.0,591.0,3.0,3.9214285714285713,112.0,140.0,0.04607993197278911,582.1426071428571,558.5545
626,Eddie Rosario,590.0,592.0,3.969465648854962,2.734848484848485,131.0,132.0,0.02830458365366844,597.3384015151515,581.0476679389312
627,C.J. Cron,499.0,560.0,5.387387387387387,3.6,111.0,125.0,0.012866559388217045,570.6234999999999,517.9867072072072
628,Marwin Gonzalez,463.0,552.0,5.433962264150943,5.886363636363637,106.0,132.0,0.0017118810465682535,538.3068863636363,499.4098773584906
629,Jonathan Schoop,464.0,501.0,7.2342342342342345,5.827586206896552,111.0,29.0,0.006485237473657523,513.5348448275862,477.613509009009
630,Willians Astudillo,204.0,97.0,6.0212765957446805,7.083333333333333,47.0,24.0,0.005298671190807527,295.98241666666667,204.0
631,Byron Buxton,295.0,94.0,8.904109589041095,7.96,73.0,25.0,0.010524834761577112,283.6249,295.0
632,Jason Castro,275.0,74.0,7.971830985915493,8.777777777777779,71.0,18.0,0.01783822586206005,263.4967222222222,275.0
633,Jake Cave,228.0,309.0,7.277777777777778,6.8076923076923075,54.0,78.0,0.00278226457397081,405.3962307692308,228.0
634,Mitch Garver,359.0,335.0,3.36,6.777777777777778,75.0,81.0,0.007774722687937137,418.7667222222222,473.0959
635,Ehire Adrianza,236.0,366.0,7.509090909090909,7.739583333333333,55.0,96.0,0.0031314287126313653,422.35476041666664,236.0
636,Tyler Austin,179.0,268.0,5.0,6.333333333333333,3.0,33.0,0.015100499948984797,390.77116666666666,179.0
637,Jose Berrios,5.0,4.0,9.0,9.0,2.0,2.0,0.0,225.7445,5.0
638,Kyle Gibson,4.0,2.0,9.0,9.0,2.0,1.0,0.0,224.7445,4.0
639,Jake Odorizzi,3.0,8.0,9.0,9.0,2.0,3.0,0.0,227.7445,3.0
640,Miguel Sano,439.0,299.0,5.55,4.057142857142857,100.0,70.0,0.011107142857142859,434.4617857142857,485.97275
641,Martin Perez,3.0,3.0,9.0,9.0,1.0,2.0,0.0,225.2445,3.0
642,Ryan LaMarre,26.0,180.0,8.428571428571429,8.344827586206897,7.0,29.0,0.00017930279523620778,321.8588103448276,26.0
643,Ronald Torreyes,17.0,102.0,8.75,8.791666666666666,4.0,24.0,9.645061728395052e-05,277.3247083333333,17.0
644,Leury Garcia,618.0,275.0,1.0300751879699248,5.349206349206349,133.0,63.0,0.02916923640516247,406.4595793650794,631.4520187969924
645,Yoan Moncada,559.0,650.0,2.968503937007874,2.836734693877551,127.0,147.0,0.018830366572040673,625.0765408163265,577.9445787401575
646,Jose Abreu,693.0,553.0,3.0,3.0,157.0,126.0,0.0,574.5545,644.5545
647,Yonder Alonso,335.0,574.0,5.2,5.2748091603053435,10.0,131.0,0.006150703468458844,556.8809885496183,438.3075
648,Daniel Palka,93.0,449.0,7.2,4.401960784313726,20.0,102.0,0.015761352471271733,505.1912156862745,93.0
649,Tim Anderson,518.0,606.0,3.841666666666667,5.46,120.0,150.0,0.009307870370370369,570.5874,546.6304583333333
650,James McCann,476.0,457.0,4.964285714285714,6.464912280701754,112.0,114.0,0.011449264608890647,483.6415614035088,511.72682142857144
651,Yolmer Sanchez,555.0,662.0,7.726618705035971,3.1879194630872485,139.0,149.0,0.01897628458458196,626.7271174496644,517.0153273381295
652,Welington Castillo,251.0,181.0,5.85,5.4222222222222225,60.0,45.0,0.0017918381344307274,358.55527777777775,251.0
653,Jose Rondon,157.0,107.0,6.82051282051282,4.6521739130434785,39.0,23.0,0.007800614266612037,331.0923260869565,157.0
654,Adam Engel,248.0,463.0,8.63076923076923,8.373983739837398,65.0,123.0,0.00037417764533797436,462.99771138211383,248.0
655,Ryan Cordell,247.0,40.0,8.546875,9.0,64.0,10.0,0.004570855034722222,243.7445,247.0
656,Nicky Delmonico,68.0,318.0,5.352941176470588,4.868421052631579,17.0,76.0,0.009075556652512726,433.9141052631579,68.0
657,Charlie Tilson,157.0,121.0,7.2439024390243905,8.1875,41.0,32.0,0.006845458484119903,294.30731249999997,157.0
658,Reynaldo Lopez,4.0,1.0,9.0,9.0,2.0,1.0,0.0,224.2445,4.0
659,Dylan Covey,2.0,1.0,9.0,9.0,1.0,1.0,0.0,224.2445,2.0
660,Ivan Nova,5.0,56.0,9.0,8.925925925925926,3.0,27.0,0.0003048315805517451,252.6619074074074,5.0
661,Lucas Giolito,4.0,6.0,9.0,9.0,2.0,3.0,0.0,226.7445,4.0
662,Jon Jay,182.0,586.0,4.454545454545454,1.4615384615384615,44.0,65.0,0.026521861976407435,610.1083461538461,182.0
663,AJ Reed,0,586.0,5.769230769230769,6.0,13.0,1.0,0.03911900065746219,553.8995,0
664,Ryan Goins,163.0,120.0,5.083333333333333,7.592592592592593,36.0,27.0,0.004505791800030483,301.1752407407407,163.0
665,Matt Skole,80.0,13.0,6.6,4.75,20.0,4.0,0.02263888888888889,282.88075,80.0
666,Brett Gardner,550.0,609.0,5.51937984496124,2.441860465116279,129.0,129.0,0.012889850369569137,609.4670581395349,541.851980620155
667,Aaron Judge,447.0,498.0,1.9896907216494846,2.0,97.0,106.0,5.904512228244804e-06,559.4395,534.067180412371
668,Giancarlo Stanton,72.0,705.0,3.8125,3.1483870967741936,16.0,155.0,0.0025464739420742286,648.7167258064517,72.0
669,Luke Voit,510.0,161.0,3.424778761061947,7.0,113.0,2.0,0.031874070013313494,329.0145,547.7936150442478
670,Miguel Andujar,49.0,606.0,5.2727272727272725,6.151724137931034,11.0,145.0,0.0036799952830652207,562.0203965517242,49.0
671,Gary Sanchez,446.0,374.0,3.878787878787879,5.154761904761905,99.0,84.0,0.008485550377686021,458.3677738095238,510.1707121212121
672,Greg Bird,41.0,311.0,5.222222222222222,5.875,9.0,72.0,0.005915637860082303,417.947625,41.0
673,Gleyber Torres,604.0,484.0,5.0928571428571425,7.1344537815126055,140.0,119.0,0.006425011180942965,488.8492899159664,574.1344642857143
674,DJ LeMahieu,655.0,581.0,1.556338028169014,1.6141732283464567,142.0,127.0,0.010414752309149311,605.7179645669291,643.4342535211267
675,Mike Tauchman,296.0,37.0,7.828947368421052,7.166666666666667,76.0,6.0,0.00904231216442666,264.95033333333333,296.0
676,Clint Frazier,246.0,41.0,6.288135593220339,6.666666666666667,59.0,9.0,0.004613522201060902,273.14283333333333,246.0
677,Tyler Wade,108.0,70.0,8.75,8.357142857142858,28.0,14.0,0.011125283446712018,266.7062857142857,108.0
