,team,gamenum,b1,b2,b3,b4,b5,b6,b7,b8,b9
329,MIL,31,"Wong, Kolten","Adames, Willy","Yelich, Christian","Tellez, Rowdy","Urías, Luis","Taylor, Tyrone","Peterson, Jace","Cain, Lorenzo","Caratini, Victor"
330,MIL,32,"Wong, Kolten","Adames, Willy","Yelich, Christian","Tellez, Rowdy","Urías, Luis","Renfroe, Hunter","Narváez, Omar","Cain, Lorenzo","Peterson, Jace"
331,MIL,33,"Wong, Kolten","Adames, Willy","Yelich, Christian","Urías, Luis","Tellez, Rowdy","Renfroe, Hunter","Peterson, Jace","Cain, Lorenzo","Caratini, Victor"
332,MIL,34,"Urías, Luis","Adames, Willy","Yelich, Christian","Renfroe, Hunter","Taylor, Tyrone","Tellez, Rowdy","Cain, Lorenzo","Brosseau, Mike","Caratini, Victor"
333,MIL,35,"Wong, Kolten","Adames, Willy","Yelich, Christian","Urías, Luis","Tellez, Rowdy","Renfroe, Hunter","Narváez, Omar","Taylor, Tyrone","Peterson, Jace"
334,MIL,36,"Wong, Kolten","Urías, Luis","Yelich, Christian","Tellez, Rowdy","Renfroe, Hunter","Narváez, Omar","Taylor, Tyrone","Peterson, Jace","Cain, Lorenzo"
335,MIL,37,"Wong, Kolten","Urías, Luis","Yelich, Christian","Renfroe, Hunter","Taylor, Tyrone","Tellez, Rowdy","Cain, Lorenzo","Brosseau, Mike","Caratini, Victor"
336,MIL,38,"Wong, Kolten","Urías, Luis","Yelich, Christian","Renfroe, Hunter","Taylor, Tyrone","Tellez, Rowdy","Brosseau, Mike","Hiura, Keston","Caratini, Victor"
337,MIL,39,"Wong, Kolten","Urías, Luis","Yelich, Christian","Tellez, Rowdy","McCutchen, Andrew","Renfroe, Hunter","Narváez, Omar","Taylor, Tyrone","Peterson, Jace"
338,MIL,40,"McCutchen, Andrew","Urías, Luis","Yelich, Christian","Renfroe, Hunter","Brosseau, Mike","Hiura, Keston","Wong, Kolten","Cain, Lorenzo","Caratini, Victor"
339,MIL,41,"Wong, Kolten","McCutchen, Andrew","Yelich, Christian","Tellez, Rowdy","Renfroe, Hunter","Narváez, Omar","Taylor, Tyrone","Peterson, Jace","Brosseau, Mike"
340,MIL,42,"Wong, Kolten","Urías, Luis","Yelich, Christian","McCutchen, Andrew","Tellez, Rowdy","Renfroe, Hunter","Narváez, Omar","Taylor, Tyrone","Peterson, Jace"
341,MIL,43,"McCutchen, Andrew","Urías, Luis","Yelich, Christian","Taylor, Tyrone","Brosseau, Mike","Hiura, Keston","Wong, Kolten","Cain, Lorenzo","Caratini, Victor"
342,MIL,44,"Wong, Kolten","Urías, Luis","Yelich, Christian","McCutchen, Andrew","Tellez, Rowdy","Taylor, Tyrone","Narváez, Omar","Cain, Lorenzo","Peterson, Jace"
343,MIL,45,"Wong, Kolten","Urías, Luis","Yelich, Christian","McCutchen, Andrew","Tellez, Rowdy","Taylor, Tyrone","Narváez, Omar","Cain, Lorenzo","Peterson, Jace"
344,MIL,46,"Wong, Kolten","Urías, Luis","Yelich, Christian","McCutchen, Andrew","Tellez, Rowdy","Taylor, Tyrone","Narváez, Omar","Hiura, Keston","Peterson, Jace"
345,MIL,47,"McCutchen, Andrew","Urías, Luis","Yelich, Christian","Taylor, Tyrone","Brosseau, Mike","Hiura, Keston","Cain, Lorenzo","Mathias, Mark","Caratini, Victor"
346,MIL,48,"Wong, Kolten","Urías, Luis","Yelich, Christian","McCutchen, Andrew","Tellez, Rowdy","Taylor, Tyrone","Narváez, Omar","Cain, Lorenzo","Peterson, Jace"
347,MIL,49,"McCutchen, Andrew","Urías, Luis","Taylor, Tyrone","Tellez, Rowdy","Hiura, Keston","Brosseau, Mike","Cain, Lorenzo","Mathias, Mark","Caratini, Victor"
348,MIL,50,"Wong, Kolten","Urías, Luis","Yelich, Christian","Tellez, Rowdy","Taylor, Tyrone","Narváez, Omar","Hiura, Keston","Peterson, Jace","Brosseau, Mike"
349,MIL,51,"McCutchen, Andrew","Urías, Luis","Yelich, Christian","Taylor, Tyrone","Brosseau, Mike","Tellez, Rowdy","Hiura, Keston","Cain, Lorenzo","Caratini, Victor"
350,MIL,52,"Wong, Kolten","Taylor, Tyrone","Yelich, Christian","Tellez, Rowdy","Hiura, Keston","Narváez, Omar","Brosseau, Mike","Peterson, Jace","Cain, Lorenzo"
351,MIL,53,"McCutchen, Andrew","Urías, Luis","Yelich, Christian","Taylor, Tyrone","Tellez, Rowdy","Hiura, Keston","Wong, Kolten","Caratini, Victor","Peterson, Jace"
352,MIL,54,"Wong, Kolten","Urías, Luis","Yelich, Christian","McCutchen, Andrew","Tellez, Rowdy","Taylor, Tyrone","Peterson, Jace","Caratini, Victor","Cain, Lorenzo"
353,MIL,55,"Wong, Kolten","McCutchen, Andrew","Taylor, Tyrone","Tellez, Rowdy","Hiura, Keston","Cain, Lorenzo","Peterson, Jace","Reyes, Pablo","Jackson, Alex"
354,MIL,56,"Wong, Kolten","Taylor, Tyrone","Yelich, Christian","McCutchen, Andrew","Tellez, Rowdy","Hiura, Keston","Peterson, Jace","Caratini, Victor","Reyes, Pablo"
355,MIL,57,"Urías, Luis","Taylor, Tyrone","Yelich, Christian","McCutchen, Andrew","Renfroe, Hunter","Tellez, Rowdy","Caratini, Victor","Wong, Kolten","Reyes, Pablo"
356,MIL,58,"Yelich, Christian","Adames, Willy","Tellez, Rowdy","Urías, Luis","McCutchen, Andrew","Peterson, Jace","Renfroe, Hunter","Caratini, Victor","Cain, Lorenzo"
357,MIL,59,"Yelich, Christian","Adames, Willy","Tellez, Rowdy","Urías, Luis","McCutchen, Andrew","Peterson, Jace","Renfroe, Hunter","Caratini, Victor","Taylor, Tyrone"
358,MIL,60,"Yelich, Christian","Adames, Willy","Tellez, Rowdy","Urías, Luis","McCutchen, Andrew","Peterson, Jace","Renfroe, Hunter","Narváez, Omar","Taylor, Tyrone"
359,MIL,61,"Yelich, Christian","Adames, Willy","McCutchen, Andrew","Renfroe, Hunter","Urías, Luis","Tellez, Rowdy","Caratini, Victor","Cain, Lorenzo","Mathias, Mark"
360,STL,1,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","DeJong, Paul","Molina, Yadier","Bader, Harrison","Edman, Tommy"
361,STL,2,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Dickerson, Corey","DeJong, Paul","Molina, Yadier","Bader, Harrison","Edman, Tommy"
362,STL,3,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Dickerson, Corey","DeJong, Paul","Molina, Yadier","Bader, Harrison","Edman, Tommy"
363,STL,4,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","Edman, Tommy","Bader, Harrison","DeJong, Paul","Knizner, Andrew"
364,STL,5,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","DeJong, Paul","Bader, Harrison","Molina, Yadier","Edman, Tommy"
365,STL,6,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Nootbaar, Lars","Bader, Harrison","Knizner, Andrew","Sosa, Edmundo","Edman, Tommy"
366,STL,7,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Dickerson, Corey","DeJong, Paul","Bader, Harrison","Knizner, Andrew","Edman, Tommy"
367,STL,8,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","Edman, Tommy","Bader, Harrison","DeJong, Paul","Knizner, Andrew"
368,STL,9,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","Edman, Tommy","DeJong, Paul","Molina, Yadier","Bader, Harrison"
369,STL,10,"Edman, Tommy","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Dickerson, Corey","Nootbaar, Lars","DeJong, Paul","Molina, Yadier","Bader, Harrison"
370,STL,11,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","DeJong, Paul","Bader, Harrison","Molina, Yadier","Edman, Tommy"
371,STL,12,"Carlson, Dylan","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Dickerson, Corey","Edman, Tommy","Nootbaar, Lars","Sosa, Edmundo","Knizner, Andrew"
372,STL,13,"Edman, Tommy","Goldschmidt, Paul","Carlson, Dylan","Arenado, Nolan","Dickerson, Corey","Nootbaar, Lars","Bader, Harrison","DeJong, Paul","Knizner, Andrew"
373,STL,14,"Edman, Tommy","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","Carlson, Dylan","Sosa, Edmundo","Molina, Yadier","Bader, Harrison"
374,STL,15,"Edman, Tommy","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Dickerson, Corey","Carlson, Dylan","Sosa, Edmundo","Molina, Yadier","Bader, Harrison"
375,STL,16,"Edman, Tommy","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Carlson, Dylan","Bader, Harrison","DeJong, Paul","Knizner, Andrew","Donovan, Brendan"
376,STL,17,"Edman, Tommy","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Dickerson, Corey","Carlson, Dylan","DeJong, Paul","Molina, Yadier","Sosa, Edmundo"
377,STL,18,"Edman, Tommy","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Dickerson, Corey","Carlson, Dylan","Bader, Harrison","Molina, Yadier","DeJong, Paul"
378,STL,19,"Edman, Tommy","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","Carlson, Dylan","Bader, Harrison","Molina, Yadier","DeJong, Paul"
379,STL,20,"Edman, Tommy","Goldschmidt, Paul","O'Neill, Tyler","Dickerson, Corey","Molina, Yadier","Bader, Harrison","Carlson, Dylan","Donovan, Brendan","Sosa, Edmundo"
380,STL,21,"Edman, Tommy","Bader, Harrison","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","Dickerson, Corey","Carlson, Dylan","Knizner, Andrew","DeJong, Paul"
381,STL,22,"Bader, Harrison","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Dickerson, Corey","DeJong, Paul","Carlson, Dylan","Knizner, Andrew","Donovan, Brendan"
382,STL,23,"Edman, Tommy","Goldschmidt, Paul","O'Neill, Tyler","Arenado, Nolan","Pujols, Albert","Knizner, Andrew","Bader, Harrison","DeJong, Paul","Carlson, Dylan"
383,STL,24,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Pujols, Albert","Yepez, Juan","O'Neill, Tyler","Bader, Harrison","Molina, Yadier","DeJong, Paul"
384,STL,25,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","O'Neill, Tyler","Yepez, Juan","Bader, Harrison","Molina, Yadier","Carlson, Dylan","DeJong, Paul"
385,STL,26,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","O'Neill, Tyler","Yepez, Juan","Dickerson, Corey","Knizner, Andrew","Bader, Harrison","DeJong, Paul"
386,STL,27,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","O'Neill, Tyler","Yepez, Juan","Carlson, Dylan","Bader, Harrison","Molina, Yadier","DeJong, Paul"
387,STL,28,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Pujols, Albert","Yepez, Juan","Carlson, Dylan","Bader, Harrison","Knizner, Andrew","DeJong, Paul"
388,STL,29,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","O'Neill, Tyler","Carlson, Dylan","Molina, Yadier","Bader, Harrison","Donovan, Brendan"
389,STL,30,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Carlson, Dylan","Molina, Yadier","Bader, Harrison","Dickerson, Corey","Donovan, Brendan"
390,STL,31,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Pujols, Albert","O'Neill, Tyler","Carlson, Dylan","Knizner, Andrew","Donovan, Brendan"
391,STL,32,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Carlson, Dylan","O'Neill, Tyler","Donovan, Brendan","Bader, Harrison","Knizner, Andrew"
392,STL,33,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Dickerson, Corey","Molina, Yadier","Carlson, Dylan","Donovan, Brendan","Sosa, Edmundo"
393,STL,34,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Pujols, Albert","Molina, Yadier","Carlson, Dylan","Bader, Harrison","Sosa, Edmundo"
394,STL,35,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Molina, Yadier","Carlson, Dylan","O'Neill, Tyler","Donovan, Brendan","Bader, Harrison"
395,STL,36,"Edman, Tommy","Donovan, Brendan","Goldschmidt, Paul","Carlson, Dylan","Dickerson, Corey","O'Neill, Tyler","Sosa, Edmundo","Bader, Harrison","Knizner, Andrew"
396,STL,37,"Donovan, Brendan","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Dickerson, Corey","Carlson, Dylan","Pujols, Albert","Molina, Yadier","Sosa, Edmundo"
397,STL,38,"Edman, Tommy","Donovan, Brendan","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Carlson, Dylan","Pujols, Albert","Bader, Harrison","Knizner, Andrew"
398,STL,39,"Edman, Tommy","Donovan, Brendan","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Gorman, Nolan","Carlson, Dylan","Molina, Yadier","Bader, Harrison"
399,STL,40,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Pujols, Albert","Yepez, Juan","Carlson, Dylan","Molina, Yadier","Sosa, Edmundo","Dickerson, Corey"
400,STL,41,"Edman, Tommy","Gorman, Nolan","Arenado, Nolan","Yepez, Juan","Donovan, Brendan","Sosa, Edmundo","Dickerson, Corey","Knizner, Andrew","Bader, Harrison"
401,STL,42,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Donovan, Brendan","Dickerson, Corey","Bader, Harrison","Knizner, Andrew"
402,STL,43,"Edman, Tommy","Donovan, Brendan","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Gorman, Nolan","Dickerson, Corey","Bader, Harrison","Knizner, Andrew"
403,STL,44,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Pujols, Albert","Yepez, Juan","Molina, Yadier","Bader, Harrison","Sosa, Edmundo","Donovan, Brendan"
404,STL,45,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Pujols, Albert","Yepez, Juan","Gorman, Nolan","Knizner, Andrew","Nootbaar, Lars","Bader, Harrison"
405,STL,46,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","Arenado, Nolan","Donovan, Brendan","Nootbaar, Lars","Molina, Yadier","Dickerson, Corey","Bader, Harrison"
406,STL,47,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","Yepez, Juan","Donovan, Brendan","Dickerson, Corey","Knizner, Andrew","Nootbaar, Lars","Sosa, Edmundo"
407,STL,48,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Pujols, Albert","Molina, Yadier","Donovan, Brendan","Bader, Harrison"
408,STL,49,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Pujols, Albert","Yepez, Juan","Molina, Yadier","Sosa, Edmundo","Bader, Harrison","Donovan, Brendan"
409,STL,50,"Donovan, Brendan","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Dickerson, Corey","Nootbaar, Lars","Sosa, Edmundo","Knizner, Andrew","Bader, Harrison"
410,STL,51,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Yepez, Juan","Donovan, Brendan","Pujols, Albert","Molina, Yadier","Nootbaar, Lars","Bader, Harrison"
411,STL,52,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","Arenado, Nolan","Donovan, Brendan","Dickerson, Corey","Nootbaar, Lars","Bader, Harrison","Knizner, Andrew"
412,STL,53,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","Arenado, Nolan","Donovan, Brendan","Bader, Harrison","Molina, Yadier","Nootbaar, Lars","Sosa, Edmundo"
413,STL,54,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","Arenado, Nolan","Donovan, Brendan","Yepez, Juan","Nootbaar, Lars","Knizner, Andrew","Pujols, Albert"
414,STL,55,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Pujols, Albert","Yepez, Juan","Bader, Harrison","Molina, Yadier","Sosa, Edmundo","Donovan, Brendan"
415,STL,56,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Pujols, Albert","O'Neill, Tyler","Bader, Harrison","Molina, Yadier","Sosa, Edmundo","Donovan, Brendan"
416,STL,57,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","O'Neill, Tyler","Donovan, Brendan","Yepez, Juan","Bader, Harrison","Nootbaar, Lars","Knizner, Andrew"
417,STL,58,"Edman, Tommy","Goldschmidt, Paul","Arenado, Nolan","Pujols, Albert","O'Neill, Tyler","Yepez, Juan","Bader, Harrison","Sosa, Edmundo","Knizner, Andrew"
418,STL,59,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","Arenado, Nolan","O'Neill, Tyler","Donovan, Brendan","Carlson, Dylan","Bader, Harrison","Knizner, Andrew"
419,STL,60,"Edman, Tommy","Gorman, Nolan","Goldschmidt, Paul","Arenado, Nolan","O'Neill, Tyler","Donovan, Brendan","Carlson, Dylan","Molina, Yadier","Bader, Harrison"
420,CHC,1,"Ortega, Rafael","Madrigal, Nick","Contreras, Willson","Happ, Ian","Happ, Ian","Schwindel, Frank","Suzuki, Seiya","Heyward, Jason","Wisdom, Patrick"
421,CHC,2,"Ortega, Rafael","Madrigal, Nick","Contreras, Willson","Happ, Ian","Schwindel, Frank","Suzuki, Seiya","Heyward, Jason","Wisdom, Patrick","Hoerner, Nico"
422,CHC,3,"Ortega, Rafael","Madrigal, Nick","Villar, Jonathan","Rivas, Alfonso","Suzuki, Seiya","Frazier, Clint","Heyward, Jason","Gomes, Yan","Hoerner, Nico"
423,CHC,4,"Frazier, Clint","Contreras, Willson","Wisdom, Patrick","Schwindel, Frank","Suzuki, Seiya","Madrigal, Nick","Hermosillo, Michael","Happ, Ian","Hoerner, Nico"
424,CHC,5,"Ortega, Rafael","Schwindel, Frank","Contreras, Willson","Happ, Ian","Suzuki, Seiya","Heyward, Jason","Wisdom, Patrick","Villar, Jonathan","Hoerner, Nico"
425,CHC,6,"Frazier, Clint","Madrigal, Nick","Villar, Jonathan","Schwindel, Frank","Suzuki, Seiya","Gomes, Yan","Hermosillo, Michael","Happ, Ian","Wisdom, Patrick"
426,CHC,7,"Ortega, Rafael","Madrigal, Nick","Contreras, Willson","Happ, Ian","Schwindel, Frank","Villar, Jonathan","Heyward, Jason","Rivas, Alfonso","Hoerner, Nico"
427,CHC,8,"Ortega, Rafael","Villar, Jonathan","Contreras, Willson","Happ, Ian","Schwindel, Frank","Suzuki, Seiya","Heyward, Jason","Wisdom, Patrick","Hoerner, Nico"
428,CHC,9,"Frazier, Clint","Madrigal, Nick","Contreras, Willson","Schwindel, Frank","Suzuki, Seiya","Gomes, Yan","Wisdom, Patrick","Hermosillo, Michael","Hoerner, Nico"
429,CHC,10,"Madrigal, Nick","Contreras, Willson","Schwindel, Frank","Suzuki, Seiya","Gomes, Yan","Wisdom, Patrick","Hermosillo, Michael","Happ, Ian","Hoerner, Nico"
430,CHC,11,"Villar, Jonathan","Suzuki, Seiya","Contreras, Willson","Happ, Ian","Schwindel, Frank","Madrigal, Nick","Heyward, Jason","Frazier, Clint","Hoerner, Nico"
431,CHC,12,"Ortega, Rafael","Suzuki, Seiya","Villar, Jonathan","Happ, Ian","Schwindel, Frank","Madrigal, Nick","Heyward, Jason","Gomes, Yan","Hoerner, Nico"
432,CHC,13,"Ortega, Rafael","Suzuki, Seiya","Contreras, Willson","Happ, Ian","Schwindel, Frank","Villar, Jonathan","Heyward, Jason","Wisdom, Patrick","Hoerner, Nico"
433,CHC,14,"Madrigal, Nick","Suzuki, Seiya","Contreras, Willson","Schwindel, Frank","Wisdom, Patrick","Villar, Jonathan","Gomes, Yan","Hermosillo, Michael","Hoerner, Nico"
434,CHC,15,"Ortega, Rafael","Suzuki, Seiya","Contreras, Willson","Happ, Ian","Wisdom, Patrick","Villar, Jonathan","Heyward, Jason","Rivas, Alfonso","Hoerner, Nico"
435,CHC,16,"Ortega, Rafael","Suzuki, Seiya","Contreras, Willson","Happ, Ian","Schwindel, Frank","Villar, Jonathan","Heyward, Jason","Wisdom, Patrick","Madrigal, Nick"
436,CHC,17,"Hermosillo, Michael","Suzuki, Seiya","Wisdom, Patrick","Contreras, Willson","Schwindel, Frank","Gomes, Yan","Madrigal, Nick","Happ, Ian","Hoerner, Nico"
437,CHC,18,"Ortega, Rafael","Suzuki, Seiya","Happ, Ian","Contreras, Willson","Schwindel, Frank","Wisdom, Patrick","Heyward, Jason","Madrigal, Nick","Hoerner, Nico"
438,CHC,19,"Ortega, Rafael","Suzuki, Seiya","Happ, Ian","Contreras, Willson","Villar, Jonathan","Rivas, Alfonso","Heyward, Jason","Wisdom, Patrick","Hoerner, Nico"
439,CHC,20,"Ortega, Rafael","Villar, Jonathan","Contreras, Willson","Happ, Ian","Suzuki, Seiya","Rivas, Alfonso","Wisdom, Patrick","Heyward, Jason","Hoerner, Nico"
440,CHC,21,"Madrigal, Nick","Contreras, Willson","Wisdom, Patrick","Suzuki, Seiya","Schwindel, Frank","Gomes, Yan","Happ, Ian","Hermosillo, Michael","Hoerner, Nico"
441,CHC,22,"Rivas, Alfonso","Suzuki, Seiya","Happ, Ian","Schwindel, Frank","Wisdom, Patrick","Heyward, Jason","Hoerner, Nico","Gomes, Yan","Madrigal, Nick"
442,CHC,23,"Rivas, Alfonso","Suzuki, Seiya","Happ, Ian","Schwindel, Frank","Wisdom, Patrick","Heyward, Jason","Hoerner, Nico","Gomes, Yan","Madrigal, Nick"
443,CHC,24,"Rivas, Alfonso","Suzuki, Seiya","Happ, Ian","Contreras, Willson","Schwindel, Frank","Hoerner, Nico","Heyward, Jason","Wisdom, Patrick","Madrigal, Nick"
444,CHC,25,"Contreras, Willson","Suzuki, Seiya","Happ, Ian","Wisdom, Patrick","Schwindel, Frank","Villar, Jonathan","Gomes, Yan","Hoerner, Nico","Hermosillo, Michael"
445,CHC,26,"Contreras, Willson","Suzuki, Seiya","Gomes, Yan","Wisdom, Patrick","Schwindel, Frank","Hoerner, Nico","Villar, Jonathan","Hermosillo, Michael","Madrigal, Nick"
446,CHC,27,"Ortega, Rafael","Suzuki, Seiya","Happ, Ian","Contreras, Willson","Rivas, Alfonso","Hoerner, Nico","Villar, Jonathan","Heyward, Jason","Madrigal, Nick"
447,CHC,28,"Contreras, Willson","Suzuki, Seiya","Wisdom, Patrick","Gomes, Yan","Schwindel, Frank","Hoerner, Nico","Happ, Ian","Madrigal, Nick","Heyward, Jason"
448,CHC,29,"Ortega, Rafael","Contreras, Willson","Happ, Ian","Wisdom, Patrick","Rivas, Alfonso","Hoerner, Nico","Heyward, Jason","Gomes, Yan","Villar, Jonathan"
449,CHC,30,"Ortega, Rafael","Contreras, Willson","Happ, Ian","Wisdom, Patrick","Rivas, Alfonso","Hoerner, Nico","Schwindel, Frank","Heyward, Jason","Villar, Jonathan"
450,CHC,31,"Ortega, Rafael","Contreras, Willson","Happ, Ian","Wisdom, Patrick","Wisdom, Patrick","Rivas, Alfonso","Schwindel, Frank","Heyward, Jason","Villar, Jonathan"
451,CHC,32,"Contreras, Willson","Suzuki, Seiya","Happ, Ian","Gomes, Yan","Wisdom, Patrick","Schwindel, Frank","Heyward, Jason","Villar, Jonathan","Vargas, Ildemaro"
452,CHC,33,"Ortega, Rafael","Contreras, Willson","Happ, Ian","Suzuki, Seiya","Rivas, Alfonso","Wisdom, Patrick","Schwindel, Frank","Villar, Jonathan","Vargas, Ildemaro"
453,CHC,34,"Contreras, Willson","Suzuki, Seiya","Happ, Ian","Schwindel, Frank","Gomes, Yan","Wisdom, Patrick","Villar, Jonathan","Simmons, Andrelton","Ortega, Rafael"
454,CHC,35,"Ortega, Rafael","Contreras, Willson","Happ, Ian","Suzuki, Seiya","Rivas, Alfonso","Schwindel, Frank","Wisdom, Patrick","Villar, Jonathan","Vargas, Ildemaro"
455,CHC,36,"Ortega, Rafael","Contreras, Willson","Happ, Ian","Suzuki, Seiya","Rivas, Alfonso","Schwindel, Frank","Villar, Jonathan","Morel, Christopher","Simmons, Andrelton"
456,CHC,37,"Ortega, Rafael","Contreras, Willson","Happ, Ian","Suzuki, Seiya","Gomes, Yan","Schwindel, Frank","Wisdom, Patrick","Morel, Christopher","Simmons, Andrelton"
457,CHC,38,"Ortega, Rafael","Contreras, Willson","Happ, Ian","Schwindel, Frank","Rivas, Alfonso","Wisdom, Patrick","Villar, Jonathan","Morel, Christopher","Vargas, Ildemaro"
458,CHC,39,"Contreras, Willson","Villar, Jonathan","Suzuki, Seiya","Gomes, Yan","Schwindel, Frank","Wisdom, Patrick","Morel, Christopher","Vargas, Ildemaro","Simmons, Andrelton"
459,CHC,40,"Ortega, Rafael","Villar, Jonathan","Suzuki, Seiya","Happ, Ian","Wisdom, Patrick","Schwindel, Frank","Rivas, Alfonso","Simmons, Andrelton","Higgins, P.J."
460,CHC,41,"Ortega, Rafael","Villar, Jonathan","Suzuki, Seiya","Happ, Ian","Gomes, Yan","Schwindel, Frank","Rivas, Alfonso","Wisdom, Patrick","Morel, Christopher"
461,CHC,42,"Morel, Christopher","Ortega, Rafael","Suzuki, Seiya","Happ, Ian","Schwindel, Frank","Wisdom, Patrick","Rivas, Alfonso","Higgins, P.J.","Simmons, Andrelton"
462,CHC,43,"Morel, Christopher","Ortega, Rafael","Suzuki, Seiya","Happ, Ian","Schwindel, Frank","Wisdom, Patrick","Rivas, Alfonso","Higgins, P.J.","Simmons, Andrelton"
463,CHC,44,"Morel, Christopher","Contreras, Willson","Happ, Ian","Suzuki, Seiya","Schwindel, Frank","Wisdom, Patrick","Rivas, Alfonso","Hoerner, Nico","Villar, Jonathan"
464,CHC,45,"Morel, Christopher","Contreras, Willson","Happ, Ian","Wisdom, Patrick","Schwindel, Frank","Rivas, Alfonso","Hoerner, Nico","Ortega, Rafael","Simmons, Andrelton"
465,CHC,46,"Morel, Christopher","Contreras, Willson","Happ, Ian","Schwindel, Frank","Wisdom, Patrick","Ortega, Rafael","Hoerner, Nico","Higgins, P.J.","Simmons, Andrelton"
466,CHC,47,"Morel, Christopher","Contreras, Willson","Happ, Ian","Schwindel, Frank","Wisdom, Patrick","Velázquez, Nelson","Frazier, Clint","Rivas, Alfonso","Simmons, Andrelton"
467,CHC,48,"Morel, Christopher","Contreras, Willson","Schwindel, Frank","Wisdom, Patrick","Hoerner, Nico","Frazier, Clint","Velázquez, Nelson","Higgins, P.J.","Ortega, Rafael"
468,CHC,49,"Morel, Christopher","Contreras, Willson","Wisdom, Patrick","Schwindel, Frank","Hoerner, Nico","Happ, Ian","Frazier, Clint","Rivas, Alfonso","Simmons, Andrelton"
469,CHC,50,"Morel, Christopher","Contreras, Willson","Happ, Ian","Wisdom, Patrick","Schwindel, Frank","Rivas, Alfonso","Hoerner, Nico","Heyward, Jason","Madrigal, Nick"
470,CHC,51,"Morel, Christopher","Contreras, Willson","Wisdom, Patrick","Schwindel, Frank","Hoerner, Nico","Happ, Ian","Frazier, Clint","Higgins, P.J.","Madrigal, Nick"
