,team,gamenum,opponent,date,opposinghandedness,pa1,pa2,pa3,pa4,pa5,pa6,pa7,pa8,pa9,dblheader
794,ATL,150,WSH,2014-09-16,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
795,ATL,151,WSH,2014-09-17,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
796,ATL,152,NYM,2014-09-19,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
797,ATL,153,NYM,2014-09-20,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
798,ATL,154,NYM,2014-09-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
799,ATL,155,PIT,2014-09-22,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
800,ATL,156,PIT,2014-09-23,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
801,ATL,157,PIT,2014-09-24,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
802,ATL,158,PIT,2014-09-25,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
803,ATL,159,PHI,2014-09-26,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
804,ATL,160,PHI,2014-09-27,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
805,ATL,161,PHI,2014-09-28,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
806,MIL,1,ATL,2014-04-01,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
807,MIL,2,ATL,2014-04-02,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
808,MIL,3,BOS,2014-04-04,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
809,MIL,4,BOS,2014-04-05,R,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,false
810,MIL,5,BOS,2014-04-06,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
811,MIL,6,PHI,2014-04-08,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
812,MIL,7,PHI,2014-04-09,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
813,MIL,8,PHI,2014-04-10,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
814,MIL,9,PIT,2014-04-11,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
815,MIL,10,PIT,2014-04-12,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
816,MIL,11,PIT,2014-04-13,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
817,MIL,12,STL,2014-04-14,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
818,MIL,13,STL,2014-04-15,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
819,MIL,14,STL,2014-04-16,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
820,MIL,15,PIT,2014-04-17,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
821,MIL,16,PIT,2014-04-18,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
822,MIL,17,PIT,2014-04-19,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
823,MIL,18,PIT,2014-04-20,R,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,false
824,MIL,19,SD,2014-04-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
825,MIL,20,SD,2014-04-22,R,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,false
826,MIL,21,SD,2014-04-23,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
827,MIL,22,CHC,2014-04-25,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
828,MIL,23,CHC,2014-04-26,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
829,MIL,24,CHC,2014-04-27,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
830,MIL,25,STL,2014-04-28,R,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,false
831,MIL,26,STL,2014-04-29,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
832,MIL,27,STL,2014-04-30,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
833,MIL,28,CIN,2014-05-01,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
834,MIL,29,CIN,2014-05-02,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
835,MIL,30,CIN,2014-05-03,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
836,MIL,31,CIN,2014-05-04,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
837,MIL,32,ARI,2014-05-05,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
838,MIL,33,ARI,2014-05-06,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
839,MIL,34,ARI,2014-05-07,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
840,MIL,35,NYY,2014-05-09,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
841,MIL,36,NYY,2014-05-10,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
842,MIL,37,NYY,2014-05-11,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
843,MIL,38,PIT,2014-05-13,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
844,MIL,39,PIT,2014-05-14,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
845,MIL,40,PIT,2014-05-15,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
846,MIL,41,CHC,2014-05-16,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
847,MIL,42,CHC,2014-05-17,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
848,MIL,43,CHC,2014-05-18,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
849,MIL,44,ATL,2014-05-19,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
850,MIL,45,ATL,2014-05-20,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
851,MIL,46,ATL,2014-05-21,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
852,MIL,47,ATL,2014-05-22,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
853,MIL,48,MIA,2014-05-23,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
854,MIL,49,MIA,2014-05-24,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
855,MIL,50,MIA,2014-05-25,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
856,MIL,51,BAL,2014-05-26,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
857,MIL,52,BAL,2014-05-27,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
858,MIL,53,BAL,2014-05-28,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
859,MIL,54,CHC,2014-05-30,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
860,MIL,55,CHC,2014-05-31,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
861,MIL,56,CHC,2014-06-01,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
862,MIL,57,MIN,2014-06-02,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
863,MIL,58,MIN,2014-06-03,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
864,MIL,59,MIN,2014-06-04,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
865,MIL,60,MIN,2014-06-05,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
866,MIL,61,PIT,2014-06-06,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
867,MIL,62,PIT,2014-06-07,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
868,MIL,63,PIT,2014-06-08,L,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
869,MIL,64,NYM,2014-06-10,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
870,MIL,65,NYM,2014-06-11,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
871,MIL,66,NYM,2014-06-12,L,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,false
872,MIL,67,CIN,2014-06-13,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
873,MIL,68,CIN,2014-06-14,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
874,MIL,69,CIN,2014-06-15,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
875,MIL,70,ARI,2014-06-16,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
876,MIL,71,ARI,2014-06-17,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
877,MIL,72,ARI,2014-06-18,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
878,MIL,73,ARI,2014-06-19,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
879,MIL,74,COL,2014-06-20,R,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,false
880,MIL,75,COL,2014-06-21,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
881,MIL,76,COL,2014-06-22,L,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
882,MIL,77,WSH,2014-06-23,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
883,MIL,78,WSH,2014-06-24,R,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,false
884,MIL,79,WSH,2014-06-25,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
885,MIL,80,COL,2014-06-26,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
886,MIL,81,COL,2014-06-27,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
887,MIL,82,COL,2014-06-28,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
888,MIL,83,COL,2014-06-29,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
889,MIL,84,TOR,2014-07-01,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
890,MIL,85,TOR,2014-07-02,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
891,MIL,86,CIN,2014-07-04,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
892,MIL,87,CIN,2014-07-05,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
893,MIL,88,CIN,2014-07-06,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
894,MIL,89,PHI,2014-07-07,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
895,MIL,90,PHI,2014-07-08,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
896,MIL,91,PHI,2014-07-09,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
897,MIL,92,PHI,2014-07-10,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
898,MIL,93,STL,2014-07-11,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
899,MIL,94,STL,2014-07-12,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
900,MIL,95,STL,2014-07-13,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
901,MIL,96,WSH,2014-07-18,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
902,MIL,97,WSH,2014-07-19,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
903,MIL,98,WSH,2014-07-20,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
904,MIL,99,CIN,2014-07-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
905,MIL,100,CIN,2014-07-22,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
906,MIL,101,CIN,2014-07-23,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
907,MIL,102,NYM,2014-07-24,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
908,MIL,103,NYM,2014-07-25,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
909,MIL,104,NYM,2014-07-26,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
910,MIL,105,NYM,2014-07-27,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
911,MIL,106,TB,2014-07-28,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
912,MIL,107,TB,2014-07-29,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
913,MIL,108,TB,2014-07-30,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
914,MIL,109,STL,2014-08-01,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
915,MIL,110,STL,2014-08-02,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
916,MIL,111,STL,2014-08-03,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
917,MIL,112,SF,2014-08-05,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
918,MIL,113,SF,2014-08-06,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
919,MIL,114,SF,2014-08-07,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
920,MIL,115,LAD,2014-08-08,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
921,MIL,116,LAD,2014-08-09,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
922,MIL,117,LAD,2014-08-10,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
923,MIL,118,CHC,2014-08-11,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
924,MIL,119,CHC,2014-08-12,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
925,MIL,120,CHC,2014-08-13,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
926,MIL,121,CHC,2014-08-14,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
927,MIL,122,LAD,2014-08-15,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
928,MIL,123,LAD,2014-08-16,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
929,MIL,124,LAD,2014-08-17,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
930,MIL,125,TOR,2014-08-19,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
931,MIL,126,TOR,2014-08-20,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
932,MIL,127,PIT,2014-08-22,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
933,MIL,128,PIT,2014-08-23,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
934,MIL,129,PIT,2014-08-24,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
935,MIL,130,SD,2014-08-25,L,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,false
936,MIL,131,SD,2014-08-26,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
937,MIL,132,SD,2014-08-27,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
938,MIL,133,SF,2014-08-29,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
939,MIL,134,SF,2014-08-30,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
940,MIL,135,SF,2014-08-31,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
941,MIL,136,CHC,2014-09-01,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
942,MIL,137,CHC,2014-09-02,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
943,MIL,138,CHC,2014-09-03,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
944,MIL,139,STL,2014-09-04,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
945,MIL,140,STL,2014-09-05,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
946,MIL,141,STL,2014-09-06,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
947,MIL,142,STL,2014-09-07,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
948,MIL,143,MIA,2014-09-08,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
949,MIL,144,MIA,2014-09-09,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
950,MIL,145,MIA,2014-09-10,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
951,MIL,146,MIA,2014-09-11,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
952,MIL,147,CIN,2014-09-12,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
953,MIL,148,CIN,2014-09-13,L,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
954,MIL,149,CIN,2014-09-14,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
955,MIL,150,STL,2014-09-16,R,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,false
956,MIL,151,STL,2014-09-17,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
957,MIL,152,STL,2014-09-18,R,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,false
958,MIL,153,PIT,2014-09-19,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
959,MIL,154,PIT,2014-09-20,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
960,MIL,155,PIT,2014-09-21,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
961,MIL,156,CIN,2014-09-23,R,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,false
962,MIL,157,CIN,2014-09-24,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
963,MIL,158,CIN,2014-09-25,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
964,MIL,159,CHC,2014-09-26,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
965,MIL,160,CHC,2014-09-27,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
966,MIL,161,CHC,2014-09-28,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
967,STL,1,CIN,2014-04-02,L,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
968,STL,2,CIN,2014-04-03,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
969,STL,3,PIT,2014-04-04,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
970,STL,4,PIT,2014-04-05,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
971,STL,5,PIT,2014-04-06,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
972,STL,6,CIN,2014-04-07,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
973,STL,7,CIN,2014-04-08,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
974,STL,8,CIN,2014-04-09,R,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,false
975,STL,9,CHC,2014-04-11,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
976,STL,10,CHC,2014-04-12,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
977,STL,11,CHC,2014-04-13,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
978,STL,12,MIL,2014-04-14,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
979,STL,13,MIL,2014-04-15,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
980,STL,14,MIL,2014-04-16,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
981,STL,15,WSH,2014-04-17,R,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,false
982,STL,16,WSH,2014-04-18,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
983,STL,17,WSH,2014-04-19,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
984,STL,18,WSH,2014-04-20,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
985,STL,19,NYM,2014-04-21,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
986,STL,20,NYM,2014-04-22,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
987,STL,21,NYM,2014-04-23,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
988,STL,22,NYM,2014-04-24,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
989,STL,23,PIT,2014-04-25,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
990,STL,24,PIT,2014-04-26,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
991,STL,25,PIT,2014-04-27,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
992,STL,26,MIL,2014-04-28,R,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,false
993,STL,27,MIL,2014-04-29,R,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
994,STL,28,MIL,2014-04-30,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
995,STL,29,CHC,2014-05-02,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
996,STL,30,CHC,2014-05-03,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
997,STL,31,CHC,2014-05-04,R,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
998,STL,32,ATL,2014-05-05,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
999,STL,33,ATL,2014-05-06,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
1000,STL,34,ATL,2014-05-07,L,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
1001,STL,35,PIT,2014-05-09,L,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1002,STL,36,PIT,2014-05-10,R,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,false
1003,STL,37,PIT,2014-05-11,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
1004,STL,38,CHC,2014-05-12,L,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1005,STL,39,CHC,2014-05-13,R,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,false
1006,STL,40,CHC,2014-05-15,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
1007,STL,41,ATL,2014-05-16,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1008,STL,42,ATL,2014-05-17,R,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,false
1009,STL,43,ATL,2014-05-18,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
1010,STL,44,ARI,2014-05-20,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
1011,STL,45,ARI,2014-05-21,R,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,false
1012,STL,46,ARI,2014-05-22,L,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1013,STL,47,CIN,2014-05-23,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1014,STL,48,CIN,2014-05-24,L,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
1015,STL,49,CIN,2014-05-25,R,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,false
1016,STL,50,NYY,2014-05-26,R,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,false
1017,STL,51,NYY,2014-05-27,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1018,STL,52,NYY,2014-05-28,R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,false
1019,STL,53,SF,2014-05-29,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1020,STL,54,SF,2014-05-30,L,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,false
1021,STL,55,SF,2014-05-31,R,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
1022,STL,56,SF,2014-06-01,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,false
1023,STL,57,KC,2014-06-02,L,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,false
1024,STL,58,KC,2014-06-03,R,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,false
1025,STL,59,KC,2014-06-04,L,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,false
1026,STL,60,KC,2014-06-05,R,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1027,STL,61,TOR,2014-06-06,R,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1028,STL,62,TOR,2014-06-07,L,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,false
1029,STL,63,TOR,2014-06-08,R,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,false
1030,STL,64,TB,2014-06-10,R,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,false
