,team,gamenum,b1,b2,b3,b4,b5,b6,b7,b8,b9
1130,STL,160,"Carpenter, Matt","Díaz, Aledmys","Molina, Yadier","Piscotty, Stephen","Peralta, Jhonny","Moss, Brandon","Gyorko, Jedd","Grichuk, Randal","Martínez, Carlos"
1131,STL,161,"Carpenter, Matt","Díaz, Aledmys","Molina, Yadier","Piscotty, Stephen","Peralta, Jhonny","Moss, Brandon","Gyorko, Jedd","Grichuk, Randal","Adams, Matt"
1132,STL,162,"Carpenter, Matt","Díaz, Aledmys","Molina, Yadier","Piscotty, Stephen","Peralta, Jhonny","Moss, Brandon","Gyorko, Jedd","Grichuk, Randal","Wainwright, Adam"
1133,CHC,1,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","Schwarber, Kyle","Soler, Jorge","Montero, Miguel","Russell, Addison"
1134,CHC,2,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Szczur, Matt","Ross, David"
1135,CHC,3,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","Schwarber, Kyle","Montero, Miguel","Russell, Addison","Lackey, John"
1136,CHC,4,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","Soler, Jorge","Russell, Addison","Ross, David","Hammel, Jason"
1137,CHC,5,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","Montero, Miguel","Soler, Jorge","Russell, Addison","Hendricks, Kyle"
1138,CHC,6,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","La Stella, Tommy","Montero, Miguel","Russell, Addison","Arrieta, Jake"
1139,CHC,7,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Ross, David","Lester, Jon"
1140,CHC,8,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","Montero, Miguel","Soler, Jorge","Russell, Addison","Lackey, John"
1141,CHC,9,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","La Stella, Tommy","Montero, Miguel","Russell, Addison","Hammel, Jason"
1142,CHC,10,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","Soler, Jorge","Montero, Miguel","Russell, Addison","Russell, Addison"
1143,CHC,11,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Báez, Javier","Russell, Addison","Szczur, Matt","Ross, David","Arrieta, Jake"
1144,CHC,12,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","Soler, Jorge","Báez, Javier","Ross, David","Lester, Jon"
1145,CHC,13,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","Montero, Miguel","Soler, Jorge","Russell, Addison","Lackey, John"
1146,CHC,14,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Zobrist, Ben","Montero, Miguel","Russell, Addison","Hammel, Jason"
1147,CHC,15,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Bryant, Kris","La Stella, Tommy","Montero, Miguel","Báez, Javier","Hendricks, Kyle"
1148,CHC,16,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Zobrist, Ben","Russell, Addison","Ross, David","Arrieta, Jake"
1149,CHC,17,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Báez, Javier","Russell, Addison","Ross, David","Lester, Jon"
1150,CHC,18,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Montero, Miguel","Báez, Javier","Russell, Addison","Lackey, John"
1151,CHC,19,"La Stella, Tommy","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Montero, Miguel","Szczur, Matt","Russell, Addison","Hammel, Jason"
1152,CHC,20,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Ross, David","Hendricks, Kyle"
1153,CHC,21,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","La Stella, Tommy","Russell, Addison","Ross, David","Arrieta, Jake"
1154,CHC,22,"Fowler, Dexter","Heyward, Jason","Zobrist, Ben","Rizzo, Anthony","Soler, Jorge","Báez, Javier","Russell, Addison","Ross, David","Lester, Jon"
1155,CHC,23,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","La Stella, Tommy","Russell, Addison","Federowicz, Tim","Lackey, John"
1156,CHC,24,"Fowler, Dexter","La Stella, Tommy","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Szczur, Matt","Ross, David","Hammel, Jason"
1157,CHC,25,"Fowler, Dexter","Soler, Jorge","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Báez, Javier","Russell, Addison","Federowicz, Tim","Arrieta, Jake"
1158,CHC,26,"Fowler, Dexter","La Stella, Tommy","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Báez, Javier","Russell, Addison","Ross, David","Lester, Jon"
1159,CHC,27,"Fowler, Dexter","La Stella, Tommy","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Kalish, Ryan","Russell, Addison","Federowicz, Tim","Hendricks, Kyle"
1160,CHC,28,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","La Stella, Tommy","Báez, Javier","Ross, David","Lackey, John"
1161,CHC,29,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Federowicz, Tim","Hammel, Jason"
1162,CHC,30,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Federowicz, Tim","Arrieta, Jake"
1163,CHC,31,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Báez, Javier","Russell, Addison","Ross, David","Lester, Jon"
1164,CHC,32,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Báez, Javier","Russell, Addison","Federowicz, Tim","Hendricks, Kyle"
1165,CHC,33,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Báez, Javier","La Stella, Tommy","Ross, David","Lackey, John"
1166,CHC,34,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Ross, David","Hammel, Jason"
1167,CHC,35,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Montero, Miguel","Arrieta, Jake"
1168,CHC,36,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Báez, Javier","Ross, David","Lester, Jon"
1169,CHC,37,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Báez, Javier","Montero, Miguel","Hendricks, Kyle"
1170,CHC,38,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","La Stella, Tommy","Russell, Addison","Ross, David","Lackey, John"
1171,CHC,39,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Montero, Miguel","Hammel, Jason"
1172,CHC,40,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Montero, Miguel","Báez, Javier","Arrieta, Jake"
1173,CHC,41,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Báez, Javier","Russell, Addison","Ross, David","Lester, Jon"
1174,CHC,42,"Fowler, Dexter","Rizzo, Anthony","Bryant, Kris","Zobrist, Ben","Soler, Jorge","Russell, Addison","Szczur, Matt","Ross, David","Hendricks, Kyle"
1175,CHC,43,"Fowler, Dexter","Bryant, Kris","Zobrist, Ben","Rizzo, Anthony","Soler, Jorge","Montero, Miguel","Báez, Javier","Russell, Addison","Lackey, John"
1176,CHC,44,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Ross, David","Hammel, Jason"
1177,CHC,45,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","La Stella, Tommy","Montero, Miguel","Russell, Addison","Arrieta, Jake"
1178,CHC,46,"Fowler, Dexter","Zobrist, Ben","Bryant, Kris","Soler, Jorge","Szczur, Matt","Russell, Addison","Báez, Javier","Ross, David","Lester, Jon"
1179,CHC,47,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Montero, Miguel","Russell, Addison","Hendricks, Kyle"
1180,CHC,48,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Montero, Miguel","Russell, Addison","Szczur, Matt","Lackey, John"
1181,CHC,49,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Russell, Addison","Báez, Javier","Ross, David","Hammel, Jason"
1182,CHC,50,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Montero, Miguel","Arrieta, Jake"
1183,CHC,51,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Báez, Javier","Ross, David","Lester, Jon"
1184,CHC,52,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Russell, Addison","Báez, Javier","Montero, Miguel","Hendricks, Kyle"
1185,CHC,53,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","La Stella, Tommy","Montero, Miguel","Báez, Javier","Lackey, John"
1186,CHC,54,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Russell, Addison","Ross, David","Hammel, Jason"
1187,CHC,55,"Fowler, Dexter","Zobrist, Ben","Bryant, Kris","Soler, Jorge","Báez, Javier","Russell, Addison","Szczur, Matt","Montero, Miguel","Arrieta, Jake"
1188,CHC,56,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Báez, Javier","Russell, Addison","Ross, David","Lester, Jon"
1189,CHC,57,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","La Stella, Tommy","Montero, Miguel","Russell, Addison","Hendricks, Kyle"
1190,CHC,58,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Almora Jr., Albert","Montero, Miguel","Báez, Javier","Lackey, John"
1191,CHC,59,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Zobrist, Ben","Montero, Miguel","Báez, Javier","Russell, Addison","Almora Jr., Albert","Hammel, Jason"
1192,CHC,60,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Coghlan, Chris","Montero, Miguel","Russell, Addison","Arrieta, Jake"
1193,CHC,61,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Coghlan, Chris","Báez, Javier","Ross, David","Lester, Jon"
1194,CHC,62,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Coghlan, Chris","Montero, Miguel","Russell, Addison","Hendricks, Kyle"
1195,CHC,63,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Báez, Javier","Russell, Addison","Ross, David","Lackey, John"
1196,CHC,64,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Montero, Miguel","Almora Jr., Albert","Báez, Javier","Russell, Addison","Hammel, Jason"
1197,CHC,65,"Fowler, Dexter","Szczur, Matt","Zobrist, Ben","Rizzo, Anthony","Almora Jr., Albert","Báez, Javier","Russell, Addison","Montero, Miguel","Arrieta, Jake"
1198,CHC,66,"Fowler, Dexter","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Báez, Javier","Russell, Addison","Ross, David","Lester, Jon"
1199,CHC,67,"Coghlan, Chris","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Montero, Miguel","Russell, Addison","Báez, Javier","Hendricks, Kyle"
1200,CHC,68,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Báez, Javier","Russell, Addison","Almora Jr., Albert","Lackey, John"
1201,CHC,69,"Coghlan, Chris","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Russell, Addison","Almora Jr., Albert","Hammel, Jason"
1202,CHC,70,"Coghlan, Chris","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Montero, Miguel","Báez, Javier","Szczur, Matt","Arrieta, Jake"
1203,CHC,71,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Contreras, Willson","Báez, Javier","Russell, Addison","Almora Jr., Albert","Ross, David","Lester, Jon"
1204,CHC,72,"Heyward, Jason","Bryant, Kris","Zobrist, Ben","Contreras, Willson","Coghlan, Chris","Báez, Javier","Russell, Addison","Hendricks, Kyle","Almora Jr., Albert"
1205,CHC,73,"Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Báez, Javier","Russell, Addison","Montero, Miguel","Lackey, John","Almora Jr., Albert"
1206,CHC,74,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Montero, Miguel","Russell, Addison","Coghlan, Chris","Hammel, Jason"
1207,CHC,75,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Montero, Miguel","Russell, Addison","Coghlan, Chris","Arrieta, Jake"
1208,CHC,76,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Báez, Javier","Szczur, Matt","Ross, David","Lester, Jon"
1209,CHC,77,"Zobrist, Ben","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Báez, Javier","Szczur, Matt","Russell, Addison","Hendricks, Kyle","Almora Jr., Albert"
1210,CHC,78,"Zobrist, Ben","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Báez, Javier","Szczur, Matt","Russell, Addison","Lackey, John","Almora Jr., Albert"
1211,CHC,79,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Báez, Javier","Russell, Addison","Hammel, Jason","Almora Jr., Albert"
1212,CHC,80,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Montero, Miguel","Russell, Addison","Coghlan, Chris","Arrieta, Jake"
1213,CHC,81,"Zobrist, Ben","Heyward, Jason","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Candelario, Jeimer","Báez, Javier","Ross, David","Lester, Jon"
1214,CHC,82,"Báez, Javier","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Russell, Addison","Heyward, Jason","Candelario, Jeimer","Hendricks, Kyle","Almora Jr., Albert"
1215,CHC,83,"Zobrist, Ben","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Russell, Addison","Heyward, Jason","Ross, David","Lackey, John","Báez, Javier"
1216,CHC,84,"Zobrist, Ben","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","La Stella, Tommy","Heyward, Jason","Russell, Addison","Montero, Miguel","Warren, Adam"
1217,CHC,85,"La Stella, Tommy","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Heyward, Jason","Russell, Addison","Hammel, Jason","Báez, Javier"
1218,CHC,86,"Zobrist, Ben","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Russell, Addison","Heyward, Jason","Báez, Javier","Montero, Miguel","Arrieta, Jake"
1219,CHC,87,"La Stella, Tommy","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Heyward, Jason","Russell, Addison","Báez, Javier","Lester, Jon"
1220,CHC,88,"Zobrist, Ben","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Russell, Addison","Heyward, Jason","Báez, Javier","Almora Jr., Albert","Lackey, John"
1221,CHC,89,"Zobrist, Ben","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Russell, Addison","Heyward, Jason","Báez, Javier","Almora Jr., Albert","Hendricks, Kyle"
1222,CHC,90,"La Stella, Tommy","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Heyward, Jason","Russell, Addison","Montero, Miguel","Hammel, Jason"
1223,CHC,91,"Báez, Javier","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Russell, Addison","Heyward, Jason","Szczur, Matt","Almora Jr., Albert","Lackey, John"
1224,CHC,92,"Báez, Javier","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Russell, Addison","Szczur, Matt","Almora Jr., Albert","Ross, David","Lester, Jon"
1225,CHC,93,"La Stella, Tommy","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Heyward, Jason","Russell, Addison","Montero, Miguel","Arrieta, Jake"
1226,CHC,94,"Zobrist, Ben","Bryant, Kris","Rizzo, Anthony","Contreras, Willson","Heyward, Jason","Russell, Addison","Montero, Miguel","Báez, Javier","Hendricks, Kyle"
1227,CHC,95,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Heyward, Jason","Russell, Addison","Montero, Miguel","Hammel, Jason"
1228,CHC,96,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Heyward, Jason","Russell, Addison","Báez, Javier","Lackey, John"
1229,CHC,97,"La Stella, Tommy","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Heyward, Jason","Russell, Addison","Ross, David","Lester, Jon"
1230,CHC,98,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Heyward, Jason","Russell, Addison","Montero, Miguel","Báez, Javier"
1231,CHC,99,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Báez, Javier","Montero, Miguel","La Stella, Tommy"
1232,CHC,100,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Montero, Miguel","Russell, Addison","Heyward, Jason","Báez, Javier","Hammel, Jason"
1233,CHC,101,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Russell, Addison","Báez, Javier","Szczur, Matt","Lackey, John"
1234,CHC,102,"Coghlan, Chris","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Báez, Javier","Ross, David","Lester, Jon"
1235,CHC,103,"Fowler, Dexter","Bryant, Kris","Zobrist, Ben","Báez, Javier","Russell, Addison","Heyward, Jason","Contreras, Willson","Montero, Miguel","Arrieta, Jake"
1236,CHC,104,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Contreras, Willson","Coghlan, Chris","Hammel, Jason"
1237,CHC,105,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Báez, Javier","Russell, Addison","Heyward, Jason","Contreras, Willson","Szczur, Matt","Hendricks, Kyle"
1238,CHC,106,"Fowler, Dexter","Contreras, Willson","Rizzo, Anthony","Zobrist, Ben","Heyward, Jason","Russell, Addison","Coghlan, Chris","Báez, Javier","Hammel, Jason"
1239,CHC,107,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Contreras, Willson","Heyward, Jason","Montero, Miguel","Báez, Javier","Lackey, John"
1240,CHC,108,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Soler, Jorge","Heyward, Jason","Báez, Javier","Ross, David"
1241,CHC,109,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Soler, Jorge","Montero, Miguel","Contreras, Willson"
1242,CHC,110,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Soler, Jorge","Contreras, Willson","Báez, Javier","Szczur, Matt"
1243,CHC,111,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Zobrist, Ben","Soler, Jorge","Heyward, Jason","Russell, Addison","Contreras, Willson"
1244,CHC,112,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Contreras, Willson","Báez, Javier","Hammel, Jason"
1245,CHC,113,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Coghlan, Chris","Ross, David","Lester, Jon"
1246,CHC,114,"Szczur, Matt","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Russell, Addison","Contreras, Willson","Montero, Miguel","Báez, Javier","Arrieta, Jake"
1247,CHC,115,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Contreras, Willson","Báez, Javier","Hendricks, Kyle"
1248,CHC,116,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Coghlan, Chris","Heyward, Jason","Contreras, Willson","Lackey, John"
1249,CHC,117,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Coghlan, Chris","Heyward, Jason","Montero, Miguel","Cahill, Trevor"
1250,CHC,118,"Szczur, Matt","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Zobrist, Ben","Contreras, Willson","Báez, Javier","Ross, David","Hammel, Jason"
1251,CHC,119,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Soler, Jorge","Heyward, Jason","Ross, David","Lester, Jon"
1252,CHC,120,"Szczur, Matt","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Soler, Jorge","Contreras, Willson","Báez, Javier","Arrieta, Jake"
1253,CHC,121,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Russell, Addison","Szczur, Matt","Contreras, Willson","Báez, Javier","Hendricks, Kyle"
1254,CHC,122,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Soler, Jorge","Montero, Miguel","Szczur, Matt","Montgomery, Mike"
1255,CHC,123,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Contreras, Willson","Báez, Javier","Szczur, Matt","Hammel, Jason"
1256,CHC,124,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Báez, Javier","Ross, David","Lester, Jon"
1257,CHC,125,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Báez, Javier","Contreras, Willson","Arrieta, Jake"
1258,CHC,126,"Fowler, Dexter","Bryant, Kris","Zobrist, Ben","Soler, Jorge","Russell, Addison","Heyward, Jason","Báez, Javier","Contreras, Willson","Hendricks, Kyle"
1259,CHC,127,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Soler, Jorge","Montero, Miguel","Montgomery, Mike"
1260,CHC,128,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Soler, Jorge","Contreras, Willson","Báez, Javier","Hammel, Jason"
1261,CHC,129,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Báez, Javier","Ross, David","Lester, Jon"
1262,CHC,130,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Soler, Jorge","Heyward, Jason","Contreras, Willson","Báez, Javier","Arrieta, Jake"
1263,CHC,131,"Báez, Javier","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Heyward, Jason","Russell, Addison","Montero, Miguel","Szczur, Matt","Hendricks, Kyle"
1264,CHC,132,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Heyward, Jason","Russell, Addison","La Stella, Tommy","Contreras, Willson","Hammel, Jason"
1265,CHC,133,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Heyward, Jason","Russell, Addison","Coghlan, Chris","Ross, David","Montgomery, Mike"
1266,CHC,134,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Coghlan, Chris","Heyward, Jason","Báez, Javier","Ross, David","Lester, Jon"
1267,CHC,135,"Fowler, Dexter","Bryant, Kris","Zobrist, Ben","Russell, Addison","Contreras, Willson","Báez, Javier","Szczur, Matt","Arrieta, Jake","La Stella, Tommy"
1268,CHC,136,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Contreras, Willson","Coghlan, Chris","Lackey, John"
1269,CHC,137,"La Stella, Tommy","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Russell, Addison","Heyward, Jason","Báez, Javier","Montero, Miguel","Hendricks, Kyle"
1270,CHC,138,"Fowler, Dexter","Zobrist, Ben","Rizzo, Anthony","Soler, Jorge","La Stella, Tommy","Heyward, Jason","Montero, Miguel","Báez, Javier","Hammel, Jason"
1271,CHC,139,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Coghlan, Chris","Heyward, Jason","Contreras, Willson","Montgomery, Mike"
1272,CHC,140,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Soler, Jorge","Heyward, Jason","Ross, David","Báez, Javier"
1273,CHC,141,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Montero, Miguel","Contreras, Willson","Heyward, Jason","Báez, Javier","La Stella, Tommy"
1274,CHC,142,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Zobrist, Ben","Russell, Addison","Báez, Javier","Ross, David","Almora Jr., Albert"
1275,CHC,143,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Montero, Miguel","Heyward, Jason","Báez, Javier","Hendricks, Kyle"
1276,CHC,144,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Soler, Jorge","Zobrist, Ben","Russell, Addison","Heyward, Jason","Contreras, Willson","Hammel, Jason"
1277,CHC,145,"Fowler, Dexter","Bryant, Kris","Rizzo, Anthony","Zobrist, Ben","Russell, Addison","Heyward, Jason","Báez, Javier","Ross, David","Lester, Jon"
